image_name,algorithm,jpeg90,noise_sigma2,blur,median,bilateral,non_local_means,gamma09,salt_and_pepper,speckle,histogram,motion_blur
img_201.jpg,acme,0.4673913043478261,0.5434782608695652,0.5108695652173914,0.2826086956521739,0.4891304347826087,0.5217391304347826,0.3858695652173913,0.1358695652173913,0.42391304347826086,0.5108695652173914,0.45652173913043476
img_201.jpg,lsb,0.5506756756756757,0.5236486486486487,0.4889705882352941,0.4296875,0.5110294117647058,0.48161764705882354,0.28365384615384615,0.4074074074074074,0.42142857142857143,0.5526315789473685,0.4642857142857143
img_202.jpg,acme,0.532608695652174,0.4673913043478261,0.5,0.22826086956521738,0.5652173913043478,0.4945652173913043,0.22826086956521738,0.11956521739130435,0.5489130434782609,0.47282608695652173,0.44021739130434784
img_202.jpg,lsb,0.543918918918919,0.5304054054054054,0.5192307692307693,0.5197368421052632,0.5375,0.3387096774193548,0.5448717948717948,0.17708333333333334,0.5075757575757576,0.595108695652174,0.5535714285714286
img_203.jpg,acme,0.4673913043478261,0.5760869565217391,0.45108695652173914,0.10869565217391304,0.4945652173913043,0.5,0.33152173913043476,0.08695652173913043,0.4891304347826087,0.6032608695652174,0.4945652173913043
img_203.jpg,lsb,0.5257352941176471,0.49193548387096775,0.45703125,0.4609375,0.5036764705882353,0.5735294117647058,0.4962121212121212,0.36,0.5243055555555556,0.4791666666666667,0.5
img_205.jpg,acme,0.47282608695652173,0.5108695652173914,0.3967391304347826,0.13043478260869565,0.5434782608695652,0.5543478260869565,0.375,0.08152173913043478,0.4891304347826087,0.4673913043478261,0.4782608695652174
img_205.jpg,lsb,0.5291666666666667,0.4717741935483871,0.45,0.5133928571428571,0.475,0.5034722222222222,0.44642857142857145,0.14130434782608695,0.48046875,0.4962121212121212,0.49642857142857144
img_206.jpg,acme,0.483695652173913,0.5271739130434783,0.4673913043478261,0.05434782608695652,0.5380434782608695,0.45108695652173914,0.3641304347826087,0.10326086956521739,0.5108695652173914,0.5271739130434783,0.532608695652174
img_206.jpg,lsb,0.4791666666666667,0.48828125,0.5,0.5078125,0.4861111111111111,0.5034722222222222,0.4772727272727273,0.3894230769230769,0.4928571428571429,0.5454545454545454,0.4967948717948718
