image_name,algorithm,jpeg90,noise_sigma2,blur,median,bilateral,non_local_means,gamma09,salt_and_pepper,speckle,histogram,motion_blur
img_282.jpg,acme,0.4945652173913043,0.5271739130434783,0.40217391304347827,0.40217391304347827,0.5054347826086957,0.5271739130434783,0.44021739130434784,0.08695652173913043,0.45108695652173914,0.47282608695652173,0.5380434782608695
img_282.jpg,lsb,0.5092592592592593,0.48986486486486486,0.4791666666666667,0.5,0.4889705882352941,0.5608108108108109,0.5135135135135135,0.44642857142857145,0.534375,0.49702380952380953,0.5243055555555556
img_283.jpg,acme,0.5054347826086957,0.4891304347826087,0.4673913043478261,0.27717391304347827,0.46195652173913043,0.44565217391304346,0.29347826086956524,0.08152173913043478,0.5217391304347826,0.5543478260869565,0.5054347826086957
img_283.jpg,lsb,0.49642857142857144,0.4769736842105263,0.4708333333333333,0.4609375,0.5258620689655172,0.48828125,0.43548387096774194,0.405,0.525,0.484375,0.49609375
img_284.jpg,acme,0.44021739130434784,0.5217391304347826,0.5054347826086957,0.010869565217391304,0.43478260869565216,0.5,0.391304347826087,0.11413043478260869,0.4945652173913043,0.5271739130434783,0.5380434782608695
img_284.jpg,lsb,0.4621212121212121,0.5571428571428572,0.5080645161290323,0.48333333333333334,0.54296875,0.5227272727272727,0.534375,0.07608695652173914,0.54296875,0.4698275862068966,0.4959677419354839
img_285.jpg,acme,0.4945652173913043,0.5163043478260869,0.5271739130434783,0.43478260869565216,0.5,0.5434782608695652,0.5706521739130435,0.05434782608695652,0.4945652173913043,0.4782608695652174,0.5163043478260869
img_285.jpg,lsb,0.5,0.5607142857142857,0.5040322580645161,0.49583333333333335,0.4861111111111111,0.48863636363636365,0.4618055555555556,0.04891304347826087,0.49193548387096775,0.5037878787878788,0.5
img_286.jpg,acme,0.45652173913043476,0.4782608695652174,0.5163043478260869,0.1956521739130435,0.5597826086956522,0.4945652173913043,0.2826086956521739,0.08152173913043478,0.5108695652173914,0.4891304347826087,0.5054347826086957
img_286.jpg,lsb,0.4522058823529412,0.48986486486486486,0.5,0.46875,0.5394736842105263,0.5034722222222222,0.51171875,0.375,0.5234375,0.4479166666666667,0.5227272727272727
img_287.jpg,acme,0.3695652173913043,0.4782608695652174,0.47282608695652173,0.14673913043478262,0.5271739130434783,0.483695652173913,0.34782608695652173,0.10326086956521739,0.5108695652173914,0.5,0.5271739130434783
img_287.jpg,lsb,0.48828125,0.5608108108108109,0.6331521739130435,0.625,0.6331521739130435,0.45652173913043476,0.6331521739130435,0.016304347826086956,0.55,0.5371621621621622,0.5375
img_288.jpg,acme,0.5108695652173914,0.43478260869565216,0.5163043478260869,0.29891304347826086,0.4891304347826087,0.46195652173913043,0.32065217391304346,0.09239130434782608,0.4782608695652174,0.5163043478260869,0.45108695652173914
img_288.jpg,lsb,0.48026315789473684,0.5073529411764706,0.4772727272727273,0.49166666666666664,0.45588235294117646,0.4609375,0.435,0.18,0.46551724137931033,0.5514705882352942,0.5173611111111112
img_289.jpg,acme,0.5380434782608695,0.5163043478260869,0.483695652173913,0.09782608695652174,0.3423913043478261,0.46195652173913043,0.18478260869565216,0.09782608695652174,0.483695652173913,0.46195652173913043,0.5054347826086957
img_289.jpg,lsb,0.48928571428571427,0.54375,0.5347222222222222,0.5243055555555556,0.5328947368421053,0.4475806451612903,0.6059782608695652,0.005434782608695652,0.5673076923076923,0.5375,0.49107142857142855
