image_name,algorithm,jpeg90,noise_sigma2,blur,median,bilateral,non_local_means,gamma09,salt_and_pepper,speckle,histogram,motion_blur
img_310.jpg,acme,0.5760869565217391,0.4782608695652174,0.5108695652173914,0.20652173913043478,0.532608695652174,0.5108695652173914,0.30434782608695654,0.11413043478260869,0.5,0.5380434782608695,0.5
img_310.jpg,lsb,0.4966216216216216,0.5257352941176471,0.44485294117647056,0.39166666666666666,0.4642857142857143,0.39705882352941174,0.47580645161290325,0.4525862068965517,0.5151515151515151,0.4734848484848485,0.46283783783783783
img_311.jpg,acme,0.5163043478260869,0.483695652173913,0.5163043478260869,0.34782608695652173,0.5760869565217391,0.5,0.24456521739130435,0.125,0.5217391304347826,0.4945652173913043,0.47282608695652173
img_311.jpg,lsb,0.5096153846153846,0.5035714285714286,0.4765625,0.44396551724137934,0.5172413793103449,0.52734375,0.33,0.4305555555555556,0.5131578947368421,0.49264705882352944,0.5032894736842105
img_312.jpg,acme,0.5380434782608695,0.45108695652173914,0.4782608695652174,0.27717391304347827,0.47282608695652173,0.5108695652173914,0.3641304347826087,0.13043478260869565,0.45108695652173914,0.5760869565217391,0.4782608695652174
img_312.jpg,lsb,0.4522058823529412,0.4928571428571429,0.4956896551724138,0.5078125,0.5041666666666667,0.5296052631578947,0.48928571428571427,0.4772727272727273,0.4930555555555556,0.4895833333333333,0.45161290322580644
img_313.jpg,acme,0.483695652173913,0.483695652173913,0.5108695652173914,0.27717391304347827,0.40217391304347827,0.5271739130434783,0.3532608695652174,0.09239130434782608,0.44565217391304346,0.46195652173913043,0.45108695652173914
img_313.jpg,lsb,0.515625,0.45703125,0.48046875,0.4765625,0.4810606060606061,0.4930555555555556,0.47058823529411764,0.36160714285714285,0.47580645161290325,0.46785714285714286,0.4734848484848485
img_314.jpg,acme,0.44021739130434784,0.42391304347826086,0.5054347826086957,0.21739130434782608,0.5163043478260869,0.483695652173913,0.5543478260869565,0.04891304347826087,0.5543478260869565,0.5163043478260869,0.483695652173913
img_314.jpg,lsb,0.4963235294117647,0.48928571428571427,0.515625,0.4870689655172414,0.5378787878787878,0.4107142857142857,0.5189393939393939,0.4708333333333333,0.5,0.5544871794871795,0.5183823529411765
img_315.jpg,acme,0.41847826086956524,0.5,0.5760869565217391,0.2391304347826087,0.42934782608695654,0.4782608695652174,0.2608695652173913,0.09782608695652174,0.5108695652173914,0.44565217391304346,0.43478260869565216
img_315.jpg,lsb,0.4785714285714286,0.4296875,0.5172413793103449,0.4583333333333333,0.48660714285714285,0.47058823529411764,0.4519230769230769,0.39903846153846156,0.5330882352941176,0.546875,0.47058823529411764
img_316.jpg,acme,0.41847826086956524,0.4945652173913043,0.5271739130434783,0.2608695652173913,0.532608695652174,0.41847826086956524,0.23369565217391305,0.14130434782608695,0.46195652173913043,0.5108695652173914,0.4945652173913043
img_316.jpg,lsb,0.45454545454545453,0.4632352941176471,0.4928571428571429,0.44140625,0.5392857142857143,0.4928571428571429,0.4398148148148148,0.4017857142857143,0.4375,0.4826388888888889,0.5147058823529411
img_317.jpg,acme,0.47282608695652173,0.5217391304347826,0.4945652173913043,0.2554347826086957,0.5,0.5380434782608695,0.32608695652173914,0.06521739130434782,0.4891304347826087,0.4891304347826087,0.4891304347826087
img_317.jpg,lsb,0.42857142857142855,0.5,0.46691176470588236,0.4791666666666667,0.46875,0.4485294117647059,0.5189393939393939,0.043478260869565216,0.4785714285714286,0.44921875,0.4642857142857143
img_318.jpg,acme,0.42391304347826086,0.4891304347826087,0.5,0.21739130434782608,0.4945652173913043,0.47282608695652173,0.3532608695652174,0.11413043478260869,0.5271739130434783,0.5271739130434783,0.483695652173913
img_318.jpg,lsb,0.47058823529411764,0.5173611111111112,0.5138888888888888,0.46484375,0.5361842105263158,0.37890625,0.44921875,0.37962962962962965,0.49137931034482757,0.54296875,0.5208333333333334
img_319.jpg,acme,0.43478260869565216,0.5108695652173914,0.4945652173913043,0.21195652173913043,0.42391304347826086,0.483695652173913,0.32608695652173914,0.13043478260869565,0.5,0.483695652173913,0.5
img_319.jpg,lsb,0.46774193548387094,0.5032894736842105,0.5125,0.47413793103448276,0.53515625,0.44140625,0.5067567567567568,0.315,0.5182926829268293,0.4717741935483871,0.5564516129032258
