image_name,algorithm,jpeg90,noise_sigma2,blur,median,bilateral,non_local_means,gamma09,salt_and_pepper,speckle,histogram,motion_blur
img_118.jpg,acme,0.47282608695652173,0.4673913043478261,0.5054347826086957,0.30434782608695654,0.5054347826086957,0.4891304347826087,0.3804347826086957,0.11956521739130435,0.45108695652173914,0.5108695652173914,0.4782608695652174
img_118.jpg,lsb,0.4864864864864865,0.4857142857142857,0.5277777777777778,0.49166666666666664,0.4864864864864865,0.5189393939393939,0.5078125,0.24,0.4857142857142857,0.5362903225806451,0.5096153846153846
img_119.jpg,acme,0.5108695652173914,0.4673913043478261,0.5163043478260869,0.3858695652173913,0.4891304347826087,0.5652173913043478,0.3804347826086957,0.06521739130434782,0.4782608695652174,0.5108695652173914,0.4673913043478261
img_119.jpg,lsb,0.5282258064516129,0.5129310344827587,0.48046875,0.45089285714285715,0.453125,0.5588235294117647,0.453125,0.005434782608695652,0.47265625,0.5460526315789473,0.5202702702702703
img_120.jpg,acme,0.42934782608695654,0.5271739130434783,0.44021739130434784,0.14673913043478262,0.4782608695652174,0.5380434782608695,0.32608695652173914,0.10869565217391304,0.45108695652173914,0.4945652173913043,0.4673913043478261
img_120.jpg,lsb,0.5263157894736842,0.4831081081081081,0.5067567567567568,0.48046875,0.5340909090909091,0.4921875,0.5480769230769231,0.36538461538461536,0.4901315789473684,0.48863636363636365,0.4548611111111111
img_121.jpg,acme,0.3804347826086957,0.4891304347826087,0.391304347826087,0.1956521739130435,0.5163043478260869,0.45108695652173914,0.24456521739130435,0.1358695652173913,0.5108695652173914,0.5434782608695652,0.5434782608695652
img_121.jpg,lsb,0.5101351351351351,0.5208333333333334,0.50390625,0.4375,0.5477941176470589,0.6101190476190477,0.6032608695652174,0.0,0.540625,0.555921052631579,0.5041666666666667
img_122.jpg,acme,0.32608695652173914,0.5163043478260869,0.4891304347826087,0.32608695652173914,0.5217391304347826,0.5271739130434783,0.5434782608695652,0.16304347826086957,0.5217391304347826,0.4945652173913043,0.5271739130434783
img_122.jpg,lsb,0.4928571428571429,0.5230263157894737,0.45535714285714285,0.4419642857142857,0.4330357142857143,0.45652173913043476,0.0,0.005434782608695652,0.5,0.48828125,0.46634615384615385
img_123.jpg,acme,0.5706521739130435,0.5543478260869565,0.4891304347826087,0.17391304347826086,0.5217391304347826,0.5054347826086957,0.41304347826086957,0.10869565217391304,0.45652173913043476,0.5380434782608695,0.46195652173913043
img_123.jpg,lsb,0.4965277777777778,0.5361842105263158,0.4930555555555556,0.5089285714285714,0.484375,0.5678571428571428,0.43014705882352944,0.49537037037037035,0.5098684210526315,0.5073529411764706,0.5
img_124.jpg,acme,0.4945652173913043,0.43478260869565216,0.483695652173913,0.11956521739130435,0.5054347826086957,0.46195652173913043,0.27717391304347827,0.15760869565217392,0.5,0.45652173913043476,0.4891304347826087
img_124.jpg,lsb,0.5075757575757576,0.5330882352941176,0.46621621621621623,0.5033783783783784,0.4797297297297297,0.48828125,0.46120689655172414,0.021739130434782608,0.4831081081081081,0.5296052631578947,0.4772727272727273
img_126.jpg,acme,0.46195652173913043,0.5434782608695652,0.532608695652174,0.33695652173913043,0.47282608695652173,0.483695652173913,0.3423913043478261,0.08152173913043478,0.483695652173913,0.42934782608695654,0.5163043478260869
img_126.jpg,lsb,0.5535714285714286,0.5384615384615384,0.4734848484848485,0.43014705882352944,0.4742647058823529,0.47265625,0.4338235294117647,0.09239130434782608,0.49264705882352944,0.4765625,0.5
img_127.jpg,acme,0.4945652173913043,0.45108695652173914,0.532608695652174,0.2826086956521739,0.4891304347826087,0.4782608695652174,0.4945652173913043,0.07608695652173914,0.5489130434782609,0.4673913043478261,0.46195652173913043
img_127.jpg,lsb,0.5034722222222222,0.4772727272727273,0.5263157894736842,0.5173611111111112,0.5125,0.47580645161290325,0.5853658536585366,0.27884615384615385,0.5288461538461539,0.5884146341463414,0.4637096774193548
img_128.jpg,acme,0.4945652173913043,0.6086956521739131,0.45108695652173914,0.25,0.592391304347826,0.47282608695652173,0.3804347826086957,0.09239130434782608,0.483695652173913,0.4945652173913043,0.483695652173913
img_128.jpg,lsb,0.5337837837837838,0.5110294117647058,0.5110294117647058,0.5387931034482759,0.5381944444444444,0.5243055555555556,0.490625,0.48148148148148145,0.5160256410256411,0.475,0.4756944444444444
img_129.jpg,acme,0.3804347826086957,0.4945652173913043,0.5054347826086957,0.25,0.5597826086956522,0.44565217391304346,0.3858695652173913,0.059782608695652176,0.5,0.391304347826087,0.45108695652173914
img_129.jpg,lsb,0.46551724137931033,0.5416666666666666,0.4955357142857143,0.4475806451612903,0.44921875,0.527027027027027,0.5034722222222222,0.16666666666666666,0.4864864864864865,0.4959677419354839,0.506578947368421
img_130.jpg,acme,0.532608695652174,0.4782608695652174,0.5054347826086957,0.19021739130434784,0.5163043478260869,0.4945652173913043,0.27717391304347827,0.11413043478260869,0.4945652173913043,0.43478260869565216,0.41847826086956524
img_130.jpg,lsb,0.49324324324324326,0.4852941176470588,0.48046875,0.4625,0.5147058823529411,0.4791666666666667,0.28,0.3287037037037037,0.51171875,0.4838709677419355,0.4838709677419355
img_101.jpg,acme,0.5163043478260869,0.41847826086956524,0.5217391304347826,0.22826086956521738,0.5652173913043478,0.47282608695652173,0.27717391304347827,0.10326086956521739,0.5217391304347826,0.4945652173913043,0.5108695652173914
img_101.jpg,lsb,0.5035714285714286,0.45723684210526316,0.4525862068965517,0.4838709677419355,0.5403225806451613,0.4791666666666667,0.425,0.34375,0.5178571428571429,0.543918918918919,0.525
img_102.jpg,acme,0.4782608695652174,0.5597826086956522,0.5,0.14130434782608695,0.4945652173913043,0.483695652173913,0.2608695652173913,0.11413043478260869,0.5978260869565217,0.4945652173913043,0.45108695652173914
img_102.jpg,lsb,0.48046875,0.5075757575757576,0.48161764705882354,0.46785714285714286,0.48928571428571427,0.4666666666666667,0.4717741935483871,0.0,0.5,0.4827586206896552,0.4698275862068966
img_103.jpg,acme,0.4673913043478261,0.5108695652173914,0.5054347826086957,0.2391304347826087,0.5217391304347826,0.4673913043478261,0.3641304347826087,0.08695652173913043,0.5543478260869565,0.532608695652174,0.5543478260869565
img_103.jpg,lsb,0.4772727272727273,0.4870689655172414,0.51953125,0.5036764705882353,0.5138888888888888,0.44485294117647056,0.48986486486486486,0.22282608695652173,0.425,0.5034722222222222,0.47794117647058826
img_104.jpg,acme,0.4782608695652174,0.5489130434782609,0.532608695652174,0.30434782608695654,0.4891304347826087,0.483695652173913,0.375,0.14673913043478262,0.44565217391304346,0.5434782608695652,0.5163043478260869
