Cover Image,Phase,PSNR,SSIM,MSE,Entropy Diff,Blue_Cover,Blue_Stego,Blue_Detect,Green_Cover,Green_Stego,Green_Detect,Red_Cover,Red_Stego,Red_Detect,NCC,Noise Diff,Histogram Dist,Edge Diff,Skewness Diff,Kurtosis Diff
img_118.jpg,phase1,88.5607,1.0,0.0001,0.0,5574.083650599672,5573.440520742342,less detectable by 0.6431298573297681,544.7864599594213,544.9456341226523,more detectable by 0.15917416323100042,5989.1867397499955,5989.208615318814,more detectable by 0.02187556881835917,0.9999498,-0.016949169959723065,0.02759202528684207,0.6462893706538888,0.0031643871167579274,0.005373713320684814
img_118.jpg,phase2,79.4776,1.0,0.0007,0.0,5574.083650599672,5549.721283910908,less detectable by 24.36236668876427,544.7864599594213,544.0363764278201,less detectable by 0.7500835316012626,5989.1867397499955,5988.626342698724,less detectable by 0.5603970512711385,0.99994993,-0.01686879460366697,0.027587023779041705,0.6465347981067026,0.0031721194143786713,0.005383983890122401
img_118.jpg,phase3,88.5607,1.0,0.0001,0.0,5574.083650599672,5573.7383158265875,less detectable by 0.3453347730846872,544.7864599594213,544.9024626684679,more detectable by 0.11600270904659737,5989.1867397499955,5988.260974479586,less detectable by 0.9257652704091015,0.9999497,-0.016944510397316037,0.027589896131195696,0.6463302752293578,0.003165112298893713,0.005371103918244913
img_118.jpg,phase4_1,88.6077,1.0,0.0001,0.0,5574.083650599672,5573.699697527871,less detectable by 0.383953071801443,544.7864599594213,543.8496423804419,less detectable by 0.9368175789794577,5989.1867397499955,5989.019664659676,less detectable by 0.16707509031948575,0.99994993,-0.01685623209199605,0.02758919389228877,0.6463127446970139,0.0031639017505703526,0.005372722129234564
img_118.jpg,phase4_2,85.6929,1.0,0.0002,-0.0,5574.083650599672,5572.3725748198885,less detectable by 1.7110757797836413,544.7864599594213,545.1676712318053,more detectable by 0.3812112723840073,5989.1867397499955,5988.949103787046,less detectable by 0.23763596294975287,0.9999498,-0.01688306183037014,0.027586202620899187,0.6462630748553732,0.0031645541955954704,0.005373218502105814
img_118.jpg,phase4_3,85.458,1.0,0.0002,0.0,5574.083650599672,5572.608053675759,less detectable by 1.4755969239131446,544.7864599594213,545.4839379130296,more detectable by 0.6974779536083133,5989.1867397499955,5989.1867397499955,equal,0.99994993,-0.016887809043964808,0.02759076195609932,0.6463098229416233,0.003164904261425683,0.005372880048784001
img_118.jpg,phase4_4,85.5974,1.0,0.0002,0.0,5574.083650599672,5575.028912575577,more detectable by 0.9452619759049412,544.7864599594213,546.8325499694625,more detectable by 2.046090010041212,5989.1867397499955,5988.219064663839,less detectable by 0.967675086156305,0.9999498,-0.017038522298186365,0.027588978273561604,0.6462952141646702,0.0031641760916716333,0.005370395802051675
img_118.jpg,phase4_5,86.7227,1.0,0.0001,0.0,5574.083650599672,5571.420468738297,less detectable by 2.663181861375051,544.7864599594213,544.1050720633128,less detectable by 0.6813878961085038,5989.1867397499955,5992.98797418239,more detectable by 3.801234432394267,0.9999498,-0.01703216227874549,0.027589919795316244,0.6463069011862327,0.0031637605721074324,0.00537223612992932
img_119.jpg,phase1,99.6723,1.0,0.0,0.0,156239.83842737353,156215.6266125432,less detectable by 24.21181483034161,108157.86085094482,108141.25339575513,less detectable by 16.607455189689063,51441.883032967846,51436.37669565008,less detectable by 5.506337317769066,0.9999558,-0.014439551092964464,0.060469243948263175,0.5803443564878321,0.003812292953493057,0.020660832005119367
img_119.jpg,phase2,91.5431,1.0,0.0,0.0,156239.83842737353,156189.71126692102,less detectable by 50.12716045251,108157.86085094482,108030.57146480453,less detectable by 127.28938614029903,51441.883032967846,51419.61408764738,less detectable by 22.26894532046572,0.99995565,-0.014415411601337524,0.06046465019941871,0.580359042384291,0.003812520502128103,0.020661244570457704
