Cover Image,Phase,PSNR,SSIM,MSE,Entropy Diff,Blue_Cover,Blue_Stego,Blue_Detect,Green_Cover,Green_Stego,Green_Detect,Red_Cover,Red_Stego,Red_Detect,NCC,Noise Diff,Histogram Dist,Edge Diff,Skewness Diff,Kurtosis Diff
img_282.jpg,phase1,91.0086,1.0,0.0001,0.0,75292.63698504205,75289.80380649993,less detectable by 2.833178542117821,85368.24564335265,85366.31839114332,less detectable by 1.9272522093378939,45955.728255571375,45951.12395107415,less detectable by 4.604304497224803,0.99996716,-0.06444858850693436,0.06287726532916253,0.5026900580987435,0.0015528472860493192,0.0032104000802202215
img_282.jpg,phase2,81.3361,1.0,0.0005,0.0006,75292.63698504205,74822.24770755718,less detectable by 470.3892774848646,85368.24564335265,84839.55123148503,less detectable by 528.6944118676183,45955.728255571375,45600.626679172245,less detectable by 355.10157639913086,0.99996716,-0.06441225682753071,0.06322609453401762,0.5027926140202084,0.0015449973212828816,0.003192162852727165
img_282.jpg,phase3,90.9181,1.0,0.0001,0.0,75292.63698504205,75264.2319598186,less detectable by 28.40502522344468,85368.24564335265,85352.62038583621,less detectable by 15.625257516439888,45955.728255571375,45951.099644521964,less detectable by 4.62861104941112,0.999967,-0.06438841300159481,0.06290431947956093,0.5027177319188213,0.0015523793995599888,0.0032094177563624093
img_282.jpg,phase4_1,91.341,1.0,0.0,-0.0,75292.63698504205,75290.82910824276,less detectable by 1.8078767992847133,85368.24564335265,85370.62349151116,more detectable by 2.377848158503184,45955.728255571375,45957.04652013256,more detectable by 1.3182645611814223,0.99996716,-0.0642821303636083,0.0628814543662699,0.502613548125587,0.0015527685708303096,0.003210001781619898
img_282.jpg,phase4_2,88.6374,1.0,0.0001,-0.0,75292.63698504205,75290.79159219882,less detectable by 1.8453928432281828,85368.24564335265,85359.64099710184,less detectable by 8.60464625080931,45955.728255571375,45963.286135962764,more detectable by 7.557880391388608,0.9999671,-0.06445845219818125,0.0628820587670565,0.5027144761752828,0.0015528476444452988,0.0032105012120728915
img_282.jpg,phase4_3,88.2816,1.0,0.0001,0.0,75292.63698504205,75286.10517698812,less detectable by 6.531808053929126,85368.24564335265,85362.11952008714,less detectable by 6.126123265508795,45955.728255571375,45955.728255571375,equal,0.99996716,-0.06446031493755555,0.06287429113391094,0.5027079646882056,0.001552588321723336,0.003210161126144584
img_282.jpg,phase4_4,88.0907,1.0,0.0001,0.0,75292.63698504205,75294.48221737967,more detectable by 1.84523233762593,85368.24564335265,85361.14978902426,less detectable by 7.095854328392306,45955.728255571375,45952.45461691783,less detectable by 3.2736386535470956,0.9999671,-0.06404153617783948,0.0628770304740471,0.5026493613045113,0.0015523699143669134,0.003210112980890578
img_282.jpg,phase4_5,89.994,1.0,0.0001,0.0,75292.63698504205,75292.09556295129,less detectable by 0.5414220907550771,85368.24564335265,85367.91361167496,less detectable by 0.3320316776953405,45955.728255571375,45954.144457685274,less detectable by 1.58379788610182,0.9999671,-0.06437956054615768,0.06287950980560277,0.5026688957657427,0.0015529914923400057,0.0032116381686955187
img_283.jpg,phase1,95.9123,1.0,0.0,-0.0,51604.617230911186,51604.97162945953,more detectable by 0.3543985483411234,3504.6433726640516,3505.6417960633953,more detectable by 0.9984233993436646,2165.98631992676,2166.3009683448754,more detectable by 0.3146484181152118,0.99989384,0.12047638513402426,0.024848739851470777,0.645221875,0.015016272563212835,0.029001450183344435
img_283.jpg,phase2,86.9498,1.0,0.0001,0.0001,51604.617230911186,51208.608051131014,less detectable by 396.0091797801724,3504.6433726640516,3513.3366786407796,more detectable by 8.69330597672797,2165.98631992676,2177.2171311839074,more detectable by 11.230811257147252,0.9998938,0.12047402608915903,0.02483896177478415,0.6452484375,0.015023647745605898,0.029010761855241096
img_283.jpg,phase3,96.1446,1.0,0.0,0.0,51604.617230911186,51602.03168227477,less detectable by 2.585548636416206,3504.6433726640516,3503.8865500061947,less detectable by 0.7568226578569011,2165.98631992676,2165.5537270361106,less detectable by 0.43259289064963014,0.9998942,0.12048068368568998,0.024848700776414625,0.645246875,0.015016063243692174,0.029001508302296752
