Cover Image,Phase,PSNR,SSIM,MSE,Entropy Diff,Blue_Cover,Blue_Stego,Blue_Detect,Green_Cover,Green_Stego,Green_Detect,Red_Cover,Red_Stego,Red_Detect,NCC,Noise Diff,Histogram Dist,Edge Diff,Skewness Diff,Kurtosis Diff
cover1.jpg,phase1,86.8814,1.0,0.0001,0.0006,105554.13257247588,105434.65313911322,less detectable by 119.47943336266326,80257.8469674869,80151.62013232861,less detectable by 106.22683515828976,104516.9796263712,104379.037183971,less detectable by 137.94244240020635,0.999754,0.07909199048819726,0.08547902779427971,0.1858,0.02876959852823835,0.019730946043728714
cover1.jpg,phase2,76.9251,1.0,0.0013,0.0054,105554.13257247588,104330.45203342655,less detectable by 1223.6805390493246,80257.8469674869,79245.59681225472,less detectable by 1012.2501552321773,104516.9796263712,103306.3272188663,less detectable by 1210.6524075049092,0.9997532,0.08003673663516686,0.08820321684356051,0.185824,0.02851714468191835,0.019231798448024584
cover1.jpg,phase3,86.9692,1.0,0.0001,0.0002,105554.13257247588,105490.74435332781,less detectable by 63.38821914806613,80257.8469674869,80220.20412323908,less detectable by 37.6428442478209,104516.9796263712,104457.69481515442,less detectable by 59.284811216784874,0.99975413,0.07945279378865333,0.08537913124095542,0.186576,0.028776166345062526,0.019719891165804526
cover1.jpg,phase4_1,87.0587,1.0,0.0001,0.0,105554.13257247588,105550.31571474028,less detectable by 3.8168577355972957,80257.8469674869,80256.98268511149,less detectable by 0.8642823754053097,104516.9796263712,104513.70286585826,less detectable by 3.2767605129483854,0.9997545,0.0788539676898754,0.08509819850052959,0.185792,0.028807921756982102,0.019803145180146586
cover1.jpg,phase4_2,83.8711,1.0,0.0003,0.0012,105554.13257247588,105303.69053789592,less detectable by 250.442034579959,80257.8469674869,80077.62585530985,less detectable by 180.22111217705242,104516.9796263712,104214.40001815298,less detectable by 302.5796082182205,0.99975395,0.0794043614079154,0.08576854683566985,0.18614,0.02874375133807172,0.019681198752016016
cover1.jpg,phase4_3,83.8711,1.0,0.0003,0.0012,105554.13257247588,105168.96281467924,less detectable by 385.1697577966406,80257.8469674869,79936.16910847733,less detectable by 321.6778590095637,104516.9796263712,104516.9796263712,equal,0.99975395,0.0794043614079154,0.08576854683566985,0.18614,0.02874375133807172,0.019681198752016016
cover1.jpg,phase4_4,84.5769,1.0,0.0002,0.0,105554.13257247588,105553.14047340014,less detectable by 0.9920990757382242,80257.8469674869,80257.38932446856,less detectable by 0.45764301833696663,104516.9796263712,104516.90417152875,less detectable by 0.07545484245929401,0.99975425,0.07942738319367049,0.08510219055834754,0.185864,0.02879694512346087,0.01981294935572464
cover1.jpg,phase4_5,85.0062,1.0,0.0002,0.0,105554.13257247588,105544.78158143294,less detectable by 9.350991042942042,80257.8469674869,80256.62666677881,less detectable by 1.2203007080825046,104516.9796263712,104515.14906440569,less detectable by 1.8305619655147893,0.9997542,0.07887975778420131,0.08510007322792124,0.185952,0.028812212929890446,0.019895986691262024
cover2.jpg,phase1,87.7981,1.0,0.0001,-0.0,1389.8685897097182,1393.9517794861704,more detectable by 4.083189776452173,915.9179520999121,916.2161201864285,more detectable by 0.29816808651639803,1329.7488211495506,1327.70575138391,less detectable by 2.0430697656406664,0.99991345,0.1538986964433411,0.04201660763267658,0.2990620782726046,0.002877260557936606,0.011055353828519632
cover2.jpg,phase2,78.9285,1.0,0.0008,-0.0,1389.8685897097182,1387.7862390699177,less detectable by 2.082350639800552,915.9179520999121,915.3199024103201,less detectable by 0.5980496895920169,1329.7488211495506,1342.0346730962178,more detectable by 12.285851946667208,0.99991316,0.15472904101738294,0.041958737836215364,0.29986842105263156,0.0028517121305014492,0.011047788844565698
cover2.jpg,phase3,87.936,1.0,0.0001,0.0,1389.8685897097182,1387.7077509237345,less detectable by 2.160838785983742,915.9179520999121,916.730653744715,more detectable by 0.8127016448029281,1329.7488211495506,1329.525205657677,less detectable by 0.22361549187371565,0.9999133,0.1540726441599789,0.04199089154554785,0.2991970310391363,0.002870936378243885,0.011035223230330793
cover2.jpg,phase4_1,87.9829,1.0,0.0001,0.0,1389.8685897097182,1389.6374410896979,less detectable by 0.23114862002034897,915.9179520999121,916.1904116888588,more detectable by 0.27245958894673095,1329.7488211495506,1329.7011279866301,less detectable by 0.047693162920495524,0.9999133,0.15403505574300969,0.042003965461485264,0.2990080971659919,0.002874245510559162,0.011052387202323377
cover2.jpg,phase4_2,85.0201,1.0,0.0002,-0.0,1389.8685897097182,1393.0441732986178,more detectable by 3.175583588899599,915.9179520999121,918.2265053837834,more detectable by 2.3085532838713334,1329.7488211495506,1332.3450393749,more detectable by 2.5962182253492756,0.99991333,0.15417972463606677,0.04198488003194085,0.29927125506072877,0.002872386546146119,0.011050988721802657
cover2.jpg,phase4_3,84.8792,1.0,0.0002,-0.0,1389.8685897097182,1393.2593989112283,more detectable by 3.3908092015101374,915.9179520999121,908.0477749521103,less detectable by 7.870177147801769,1329.7488211495506,1329.7488211495506,equal,0.99991345,0.15411500442378578,0.04196862419113655,0.299251012145749,0.0028802528747910033,0.011052764361811906
cover2.jpg,phase4_4,84.6982,1.0,0.0002,0.0,1389.8685897097182,1387.1301304242638,less detectable by 2.7384592854543826,915.9179520999121,913.4111172268447,less detectable by 2.506834873067419,1329.7488211495506,1331.6205569329686,more detectable by 1.8717357834179893,0.9999134,0.15412699659526563,0.041997482300037386,0.29916329284750337,0.0028822335163918716,0.011067710223228833
cover2.jpg,phase4_5,85.9773,1.0,0.0002,-0.0,1389.8685897097182,1390.000453497109,more detectable by 0.13186378739078464,915.9179520999121,913.8640719427135,less detectable by 2.0538801571985914,1329.7488211495506,1329.4779371475302,less detectable by 0.27088400202046614,0.9999133,0.1540546371316358,0.042014280831166304,0.2990215924426451,0.0028737540389857236,0.01104704401349288
