Cover Image,Phase,PSNR,SSIM,MSE,Entropy Diff,Blue_Cover,Blue_Stego,Blue_Detect,Green_Cover,Green_Stego,Green_Detect,Red_Cover,Red_Stego,Red_Detect,NCC,Noise Diff,Histogram Dist,Edge Diff,Skewness Diff,Kurtosis Diff
img_51.jpg,phase1,102.3372,1.0,0.0,0.0,25275.813952161156,25275.422394071247,less detectable by 0.39155808990835794,31826.233664323634,31826.384916287694,more detectable by 0.1512519640600658,33009.062646357204,33009.16655597441,more detectable by 0.10390961720258929,0.99996746,0.3092788513794269,0.017680008994615387,0.5484721921856978,0.0014223778697244616,0.001321609488725617
img_51.jpg,phase2,93.1712,1.0,0.0,0.0,25275.813952161156,25275.6259734064,less detectable by 0.18797875475502224,31826.233664323634,31829.368088076866,more detectable by 3.134423753232113,33009.062646357204,32999.97865478329,less detectable by 9.083991573912499,0.9999676,0.3093275453556066,0.0176804539067434,0.5484850828607587,0.0014227530579326159,0.0013216134104712118
img_51.jpg,phase3,102.1964,1.0,0.0,0.0,25275.813952161156,25275.819903904878,more detectable by 0.005951743722107494,31826.233664323634,31825.73427976705,less detectable by 0.4993845565841184,33009.062646357204,33004.97027936281,less detectable by 4.092366994394979,0.99996763,0.30928658980258783,0.017680382021775114,0.5484761970556197,0.001422475056175737,0.0013216068562569294
img_51.jpg,phase4_1,102.2428,1.0,0.0,0.0,25275.813952161156,25275.468040565258,less detectable by 0.34591159589763265,31826.233664323634,31826.591866706694,more detectable by 0.35820238306041574,33009.062646357204,33008.369849934585,less detectable by 0.6927964226197219,0.9999674,0.3092790092507407,0.017680447705414236,0.5484691885332564,0.0014225001097805667,0.0013215786329225931
img_51.jpg,phase4_2,98.9173,1.0,0.0,0.0,25275.813952161156,25274.987892758054,less detectable by 0.8260594031016808,31826.233664323634,31825.924069313216,less detectable by 0.3095950104179792,33009.062646357204,33009.327975585635,more detectable by 0.2653292284303461,0.99996746,0.30928850257260754,0.01768000628972896,0.548474820381584,0.0014223262296581413,0.001321612971489028
img_51.jpg,phase4_3,99.2795,1.0,0.0,-0.0,25275.813952161156,25275.551040479888,less detectable by 0.2629116812677239,31826.233664323634,31826.085062506012,less detectable by 0.1486018176219659,33009.062646357204,33009.062646357204,equal,0.99996746,0.3092850281343953,0.01767990767556154,0.5484733185553633,0.001422371430803246,0.0013216117779020209
img_51.jpg,phase4_4,99.3269,1.0,0.0,0.0,25275.813952161156,25276.07810222505,more detectable by 0.26415006389288465,31826.233664323634,31825.287508209098,less detectable by 0.9461561145362793,33009.062646357204,33010.543974259606,more detectable by 1.481327902401972,0.9999675,0.3092901344069485,0.017680507025823168,0.5484686879245162,0.001422423190678243,0.0013215604018632643
img_51.jpg,phase4_5,100.8555,1.0,0.0,0.0,25275.813952161156,25276.556748131115,more detectable by 0.7427959699598432,31826.233664323634,31826.10938717406,less detectable by 0.12427714957448188,33009.062646357204,33009.110531091574,more detectable by 0.04788473436929053,0.99996746,0.3092832557655649,0.017680389865913547,0.5484754461425093,0.0014224610719595215,0.001321612006866868
img_52.jpg,phase1,99.6776,1.0,0.0,-0.0,11274.027684333158,11274.319072332128,more detectable by 0.2913879989700945,8713.913913007123,8714.20378027388,more detectable by 0.2898672667561186,10565.576312949861,10565.753534170124,more detectable by 0.17722122026316356,0.9998524,0.04188567036772284,0.012307366546746863,0.4445966649190061,0.0004491292821398596,0.003719059475602471
img_52.jpg,phase2,91.2554,1.0,0.0,-0.0,11274.027684333158,11279.586995546873,more detectable by 5.559311213715773,8713.913913007123,8721.414126634301,more detectable by 7.5002136271778,10565.576312949861,10564.197185885638,less detectable by 1.379127064223212,0.9998523,0.041903972112287136,0.012308231435319684,0.44462584663452137,0.000451222092638065,0.003724075315011177
img_52.jpg,phase3,100.4214,1.0,0.0,-0.0,11274.027684333158,11274.287707375337,more detectable by 0.26002304217945493,8713.913913007123,8714.894220167638,more detectable by 0.9803071605147125,10565.576312949861,10564.949552498614,less detectable by 0.6267604512468097,0.9998524,0.04188765638229697,0.012307236448827304,0.4445978321876268,0.00044940416025926466,0.003720416953957084
img_52.jpg,phase4_1,100.4214,1.0,0.0,0.0,11274.027684333158,11273.92764227753,less detectable by 0.10004205562836432,8713.913913007123,8714.189229577354,more detectable by 0.27531657023064326,10565.576312949861,10564.668254193088,less detectable by 0.9080587567732437,0.9998524,0.04190035870978548,0.012307273654496702,0.4445966649190061,0.000449542043824136,0.003719669888060828
img_52.jpg,phase4_2,97.2243,1.0,0.0,-0.0,11274.027684333158,11274.93792054402,more detectable by 0.910236210862422,8713.913913007123,8713.318317776375,less detectable by 0.5955952307485859,10565.576312949861,10565.732743609651,more detectable by 0.1564306597902032,0.9998524,0.0418882545330348,0.012307519845110186,0.44459685946377625,0.0004490781027406965,0.003718342847775169
img_52.jpg,phase4_3,97.8107,1.0,0.0,-0.0,11274.027684333158,11275.125126972493,more detectable by 1.0974426393349859,8713.913913007123,8714.442648674378,more detectable by 0.5287356672542955,10565.576312949861,10565.576312949861,equal,0.9998524,0.041889795262690654,0.01230754945497483,0.44459763764285665,0.0004493150926921097,0.0037193072705790087
img_52.jpg,phase4_4,97.3636,1.0,0.0,-0.0,11274.027684333158,11273.073307676052,less detectable by 0.9543766571059678,8713.913913007123,8713.64462318709,less detectable by 0.26928982003300916,10565.576312949861,10566.635876443455,more detectable by 1.0595634935943963,0.99985254,0.04192142447816494,0.012307493130298733,0.4445916067549835,0.0004495016044681055,0.0037200684778788684
img_52.jpg,phase4_5,99.1482,1.0,0.0,0.0,11274.027684333158,11273.900526932279,less detectable by 0.12715740087878658,8713.913913007123,8711.693784004627,less detectable by 2.220129002496833,10565.576312949861,10566.032478109668,more detectable by 0.45616515980691474,0.99985206,0.04191884909519317,0.012307034619391715,0.4445916067549835,0.00044887876966420714,0.003719563761700684
img_53.jpg,phase1,103.071,1.0,0.0,0.0,78615.04854765913,78615.07296156825,more detectable by 0.024413909122813493,122267.99809222022,122266.87181387414,less detectable by 1.1262783460842911,87177.548276876,87176.67384587684,less detectable by 0.8744309991598129,0.9999727,0.04764143733035198,0.014578846436836417,0.4032290384220786,0.0013360661986953626,0.0010345953592652002
img_53.jpg,phase2,95.0978,1.0,0.0,0.0,78615.04854765913,78489.57487861472,less detectable by 125.47366904441151,122267.99809222022,122166.35237548916,less detectable by 101.6457167310582,87177.548276876,87073.82151103739,less detectable by 103.72676583861175,0.9999729,0.04764414199412137,0.014579170162619389,0.4032348495049759,0.0013360061571662252,0.0010345501441779703
img_53.jpg,phase3,103.026,1.0,0.0,0.0,78615.04854765913,78612.81417770157,less detectable by 2.2343699575576466,122267.99809222022,122268.31085961129,more detectable by 0.31276739106397144,87177.548276876,87177.55719940546,more detectable by 0.00892252946505323,0.999973,0.04764415671419542,0.014579258871419754,0.4032322445367805,0.001336057432951565,0.0010345532717654926
img_53.jpg,phase4_1,103.4985,1.0,0.0,0.0,78615.04854765913,78615.26289226711,more detectable by 0.21434460798627697,122267.99809222022,122267.6714313713,less detectable by 0.32666084892116487,87177.548276876,87177.33560686726,less detectable by 0.2126700087392237,0.9999727,0.04764200159071308,0.014578979462601735,0.40322923880424744,0.0013360651539769397,0.0010345701431777599
img_53.jpg,phase4_2,99.8834,1.0,0.0,0.0,78615.04854765913,78615.3215014827,more detectable by 0.2729538235726068,122267.99809222022,122259.41282728512,less detectable by 8.585264935099985,87177.548276876,87174.80980615484,less detectable by 2.738470721160411,0.9999728,0.04764146647417711,0.014579001678689809,0.4032305412883451,0.001336154115931354,0.0010345920172185608
img_53.jpg,phase4_3,100.1062,1.0,0.0,0.0,78615.04854765913,78616.65798969913,more detectable by 1.609442040004069,122267.99809222022,122259.04355786825,less detectable by 8.954534351971233,87177.548276876,87177.548276876,equal,0.9999728,0.047644007488170104,0.014578731630956061,0.4032296395685852,0.0013361381341209788,0.0010345942542056008
img_53.jpg,phase4_4,100.5384,1.0,0.0,-0.0,78615.04854765913,78614.94309289576,less detectable by 0.1054547633684706,122267.99809222022,122266.68166058321,less detectable by 1.316431637009373,87177.548276876,87177.96529128635,more detectable by 0.4170144103554776,0.9999727,0.04763895092548154,0.01457891120454498,0.40322923880424744,0.0013360566419617914,0.001034584800417182
img_53.jpg,phase4_5,101.89,1.0,0.0,0.0,78615.04854765913,78615.35582378836,more detectable by 0.3072761292278301,122267.99809222022,122267.39669765875,less detectable by 0.6013945614686236,87177.548276876,87178.19360206604,more detectable by 0.6453251900384203,0.9999729,0.047643931008710894,0.014578831746905956,0.40323024071509184,0.0013360584063976666,0.0010345706457957071
img_54.jpg,phase1,104.6629,1.0,0.0,0.0,474454.41435222677,474453.9724350083,less detectable by 0.4419172184425406,482750.03146708256,482749.23234100244,less detectable by 0.7991260801209137,446138.96928523935,446139.25200449524,more detectable by 0.28271925589069724,0.99994946,0.26853060256181394,0.014463506558614616,0.5763065,0.00234682634621608,0.004576148288697901
img_54.jpg,phase2,95.0428,1.0,0.0,-0.0,474454.41435222677,474455.8898351031,more detectable by 1.4754828763543628,482750.03146708256,482752.60360507754,more detectable by 2.572137994982768,446138.96928523935,446137.3333905402,less detectable by 1.6358946991385892,0.99994934,0.2685477245834722,0.014463576805619969,0.5763121666666666,0.0023468337105954085,0.004576660846409286
img_54.jpg,phase3,104.1999,1.0,0.0,0.0,474454.41435222677,474445.8150561081,less detectable by 8.599296118656639,482750.03146708256,482745.97068697034,less detectable by 4.060780112224165,446138.96928523935,446132.4149489626,less detectable by 6.554336276720278,0.9999496,0.2685325985572655,0.014465403863224147,0.576308,0.0023467579074833433,0.004575972755183955
img_54.jpg,phase4_1,104.056,1.0,0.0,-0.0,474454.41435222677,474454.472564449,more detectable by 0.05821222224039957,482750.03146708256,482750.2309403677,more detectable by 0.19947328511625528,446138.96928523935,446139.1401869623,more detectable by 0.1709017229732126,0.99994946,0.2685142656315378,0.014463468776181078,0.5763056666666667,0.002346850318821536,0.004576103878372262
img_54.jpg,phase4_2,101.2387,1.0,0.0,-0.0,474454.41435222677,474454.72424882697,more detectable by 0.3098966001998633,482750.03146708256,482751.300134258,more detectable by 1.2686671754345298,446138.96928523935,446140.608229651,more detectable by 1.6389444116503,0.99994946,0.2685355026828278,0.01446326901990203,0.5763066666666666,0.0023468463366030368,0.004576175584071418
img_54.jpg,phase4_3,100.8608,1.0,0.0,-0.0,474454.41435222677,474454.4618741253,more detectable by 0.04752189852297306,482750.03146708256,482749.28759416984,less detectable by 0.7438729127170518,446138.96928523935,446138.96928523935,equal,0.99994946,0.26853398913247517,0.014463485747989517,0.5763075833333333,0.0023468545772057925,0.004576182767248582
img_54.jpg,phase4_4,100.9063,1.0,0.0,0.0,474454.41435222677,474454.2869499081,less detectable by 0.1274023186415434,482750.03146708256,482749.22081068694,less detectable by 0.8106563956243917,446138.96928523935,446139.345419927,more detectable by 0.37613468762720004,0.99994946,0.26854328799886584,0.014463404650325124,0.576308,0.0023468157171485093,0.004576070302312107
img_54.jpg,phase4_5,102.0503,1.0,0.0,0.0,474454.41435222677,474453.7690570586,less detectable by 0.6452951681567356,482750.03146708256,482749.6543301989,less detectable by 0.37713688367512077,446138.96928523935,446139.76580377575,more detectable by 0.7965185364009812,0.99994934,0.26855157466317703,0.014463414652250851,0.57631,0.00234679605750987,0.004576097926039413
img_55.jpg,phase1,102.4487,1.0,0.0,-0.0,40810.76817075039,40810.91211003349,more detectable by 0.14393928310164483,14838.328995232754,14838.634597552107,more detectable by 0.3056023193530564,19726.333852423784,19726.534033945747,more detectable by 0.20018152196280425,0.99995184,-0.03942874743662372,0.022165685451838783,0.10396059295116022,0.0004726276331652457,0.0009097768435744058
img_55.jpg,phase2,93.4008,1.0,0.0,-0.0,40810.76817075039,40814.40262568977,more detectable by 3.6344549393834313,14838.328995232754,14840.509572530027,more detectable by 2.1805772972729756,19726.333852423784,19730.07993069075,more detectable by 3.746078266965924,0.9999519,-0.039430449463431216,0.022165748526604932,0.10398741871619752,0.00047357329478869836,0.000905779848936028
img_55.jpg,phase3,102.7289,1.0,0.0,0.0,40810.76817075039,40807.67209173525,less detectable by 3.096079015136638,14838.328995232754,14836.35804665842,less detectable by 1.9709485743333062,19726.333852423784,19724.41572830805,less detectable by 1.9181241157348268,0.9999519,-0.03942874189145229,0.022165507178278896,0.10397365894878614,0.0004724460877898462,0.0009109320944693522
img_55.jpg,phase4_1,101.9371,1.0,0.0,-0.0,40810.76817075039,40810.58046074634,less detectable by 0.18771000404376537,14838.328995232754,14838.951329334042,more detectable by 0.6223341012882884,19726.333852423784,19726.50868852113,more detectable by 0.17483609734699712,0.99995184,-0.0394331678016826,0.022165529393745404,0.10396186486243354,0.0004724769604358414,0.0009109048157629474
img_55.jpg,phase4_2,99.7186,1.0,0.0,-0.0,40810.76817075039,40811.03709335767,more detectable by 0.2689226072834572,14838.328995232754,14838.542296945849,more detectable by 0.21330171309455181,19726.333852423784,19726.27164855463,less detectable by 0.06220386915447307,0.99995184,-0.039427703442509454,0.022165590094348854,0.10396602748114622,0.0004724076313349368,0.0009107446299365662
img_55.jpg,phase4_3,99.8659,1.0,0.0,-0.0,40810.76817075039,40811.20373209141,more detectable by 0.43556134102254873,14838.328995232754,14839.399512753444,more detectable by 1.0705175206894637,19726.333852423784,19726.333852423784,equal,0.99995184,-0.03942295266777762,0.0221655870213216,0.10396648999433653,0.00047245800422546225,0.0009106081966088198
img_55.jpg,phase4_4,99.9161,1.0,0.0,-0.0,40810.76817075039,40810.954874630246,more detectable by 0.18670387985912384,14838.328995232754,14838.743571652067,more detectable by 0.41457641931265243,19726.333852423784,19727.33901367348,more detectable by 1.0051612496972666,0.9999516,-0.03941247654057278,0.022165469665696335,0.1039593210398869,0.0004725368572344735,0.0009105834652984868
img_55.jpg,phase4_5,100.5688,1.0,0.0,0.0,40810.76817075039,40810.73018527512,less detectable by 0.03798547526821494,14838.328995232754,14838.669536640984,more detectable by 0.3405414082299103,19726.333852423784,19726.004497699152,less detectable by 0.32935472463213955,0.9999517,-0.03941518095276564,0.022165602218276792,0.1039620961190287,0.0004725932309419534,0.0009104386855431912
img_56.jpg,phase1,102.324,1.0,0.0,-0.0,15473.523896393857,15473.87660192871,more detectable by 0.3527055348531576,17370.491505771137,17371.270719342614,more detectable by 0.7792135714771575,20951.1334540699,20951.069576949358,less detectable by 0.06387712054129224,0.99992245,0.05375107839579574,0.015398388830984868,0.19867971698883968,0.00031730926568573903,3.6592442822502846e-05
img_56.jpg,phase2,92.8122,1.0,0.0,-0.0,15473.523896393857,15477.547533593366,more detectable by 4.023637199508812,17370.491505771137,17371.13995523474,more detectable by 0.6484494636024465,20951.1334540699,20951.25420573167,more detectable by 0.12075166177237406,0.99992245,0.05377798682636126,0.015398450986331446,0.19870907139294744,0.0003182091283387978,3.2574739782020856e-05
img_56.jpg,phase3,101.257,1.0,0.0,-0.0,15473.523896393857,15472.822180980163,less detectable by 0.7017154136938188,17370.491505771137,17371.140925866308,more detectable by 0.6494200951710809,20951.1334540699,20951.61043334638,more detectable by 0.47697927648187033,0.99992245,0.0537521486143806,0.015398327327750344,0.1986883931673937,0.0003172812116368773,3.6707509091460366e-05
img_56.jpg,phase4_1,101.569,1.0,0.0,0.0,15473.523896393857,15473.745880129529,more detectable by 0.22198373567152885,17370.491505771137,17371.032268097682,more detectable by 0.5407623265455186,20951.1334540699,20950.624719482115,less detectable by 0.5087345877836924,0.99992234,0.053805681164089236,0.015398320297528769,0.19868000619479148,0.0003175063390066235,3.5737562162907466e-05
img_56.jpg,phase4_2,98.1196,1.0,0.0,-0.0,15473.523896393857,15474.289528386154,more detectable by 0.7656319922971306,17370.491505771137,17371.302470344937,more detectable by 0.8109645738004474,20951.1334540699,20951.110961523973,less detectable by 0.022492545926070306,0.9999225,0.05376950141854486,0.015398340150613246,0.1986853565048998,0.0003172636019295183,3.653048973939477e-05
img_56.jpg,phase4_3,98.8948,1.0,0.0,-0.0,15473.523896393857,15473.530501199872,more detectable by 0.006604806014365749,17370.491505771137,17371.18380301136,more detectable by 0.6922972402244341,20951.1334540699,20951.1334540699,equal,0.9999225,0.05375327342763914,0.015398407827834845,0.1986846334900203,0.00031723315074771996,3.666082589370845e-05
img_56.jpg,phase4_4,98.6995,1.0,0.0,0.0,15473.523896393857,15473.884150887872,more detectable by 0.3602544940149528,17370.491505771137,17370.303111010042,less detectable by 0.188394761094969,20951.1334540699,20951.214909229308,more detectable by 0.081455159408506,0.9999225,0.05382527252757985,0.015397604660688777,0.1986872363435865,0.00031738778174150717,3.621684058563446e-05
img_56.jpg,phase4_5,99.7774,1.0,0.0,0.0,15473.523896393857,15472.052883525517,less detectable by 1.4710128683400399,17370.491505771137,17370.212238793985,less detectable by 0.2792669771515648,20951.1334540699,20949.7964993897,less detectable by 1.3369546801986871,0.9999225,0.05373504693750508,0.01539755796163818,0.1986820306364541,0.000317103790096529,3.78611469837864e-05
img_57.jpg,phase1,101.6238,1.0,0.0,-0.0,12632.88747321142,12633.497385881383,more detectable by 0.6099126699627959,13768.39907028322,13768.331751287064,less detectable by 0.0673189961562457,18526.2041003731,18525.993698573046,less detectable by 0.21040180005365983,0.99996513,0.10852643220808389,0.013282545474733206,0.3785619382505064,0.0004980809834885178,0.00036054810957431016
img_57.jpg,phase2,92.8519,1.0,0.0,0.0,12632.88747321142,12627.654764884548,less detectable by 5.232708326871943,13768.39907028322,13768.076580211073,less detectable by 0.3224900721470476,18526.2041003731,18525.56937032105,less detectable by 0.6347300520501449,0.99996513,0.10853199218500009,0.0132833479238652,0.37857620804398145,0.0004981050484712604,0.0003607514310361992
img_57.jpg,phase3,101.6238,1.0,0.0,-0.0,12632.88747321142,12632.611565164854,less detectable by 0.2759080465657462,13768.39907028322,13769.909978542426,more detectable by 1.5109082592061895,18526.2041003731,18525.855670208875,less detectable by 0.3484301642238279,0.999965,0.10852619343919123,0.013282674980453374,0.3785671657986111,0.0004981178065211408,0.0003605949976186462
img_57.jpg,phase4_1,101.6238,1.0,0.0,-0.0,12632.88747321142,12633.245276437385,more detectable by 0.35780322596474434,13768.39907028322,13768.434141925209,more detectable by 0.03507164198890678,18526.2041003731,18526.0307854071,less detectable by 0.1733149659994524,0.99996513,0.10852958180190253,0.013282422689373482,0.3785620795355903,0.0004981174372288288,0.0003606156186781728
img_57.jpg,phase4_2,99.0458,1.0,0.0,0.0,12632.88747321142,12631.074752348717,less detectable by 1.8127208627029177,13768.39907028322,13768.649191392873,more detectable by 0.2501211096532643,18526.2041003731,18526.51970026028,more detectable by 0.3155998871807242,0.99996513,0.10852731909848412,0.01328256643787897,0.37856405752676503,0.0004980903686886418,0.0003605313525232301
