Cover Image,Phase,PSNR,SSIM,MSE,Entropy Diff,Blue_Cover,Blue_Stego,Blue_Detect,Green_Cover,Green_Stego,Green_Detect,Red_Cover,Red_Stego,Red_Detect
img_28.jpg,phase4_3,85.7699,1.0,0.0002,0.0,1074.7508370791536,1073.501811627226,less detectable by 1.2490254519275368,971.8735184141134,973.3851667665522,more detectable by 1.5116483524387831,2550.990513936171,2550.990513936171,equal
img_28.jpg,phase4_4,86.1098,1.0,0.0002,0.0,1074.7508370791536,1073.7696151401785,less detectable by 0.981221938975068,971.8735184141134,970.7073675078934,less detectable by 1.1661509062199684,2550.990513936171,2552.095063259161,more detectable by 1.1045493229903514
img_29.jpg,phase1,105.7496,1.0,0.0,0.0,307923.7361529958,307920.2608600584,less detectable by 3.4752929373644292,940502.2402514903,940474.2795471303,less detectable by 27.96070435992442,397963.3755366427,397956.4186871369,less detectable by 6.956849505775608
img_29.jpg,phase2,97.2193,1.0,0.0,0.0,307923.7361529958,307900.7998984216,less detectable by 22.936254574160557,940502.2402514903,940428.1790493419,less detectable by 74.06120214832481,397963.3755366427,397981.3605952126,more detectable by 17.985058569931425
img_29.jpg,phase3,105.7965,1.0,0.0,0.0,307923.7361529958,307921.57066555665,less detectable by 2.165487439138815,940502.2402514903,940496.6399160902,less detectable by 5.600335400085896,397963.3755366427,397963.237049513,less detectable by 0.13848712970502675
img_29.jpg,phase4_1,105.7965,1.0,0.0,0.0,307923.7361529958,307923.2007520403,less detectable by 0.5354009554721415,940502.2402514903,940501.9043640167,less detectable by 0.33588747354224324,397963.3755366427,397963.41307633807,more detectable by 0.037539695389568806
img_29.jpg,phase4_2,102.2538,1.0,0.0,0.0,307923.7361529958,307908.72376785066,less detectable by 15.012385145120788,940502.2402514903,940465.4388878063,less detectable by 36.80136368400417,397963.3755366427,397951.3686900331,less detectable by 12.00684660958359
img_29.jpg,phase4_3,102.6014,1.0,0.0,0.0,307923.7361529958,307910.27233142336,less detectable by 13.463821572426241,940502.2402514903,940434.9413626997,less detectable by 67.2988887905376,397963.3755366427,397963.3755366427,equal
img_29.jpg,phase4_4,102.7393,1.0,0.0,0.0,307923.7361529958,307923.0526700941,less detectable by 0.6834829016588628,940502.2402514903,940502.1083090595,less detectable by 0.13194243074394763,397963.3755366427,397963.55014254706,more detectable by 0.17460590437985957
img_30.jpg,phase1,96.4789,1.0,0.0,0.0,36796.71622227381,36794.015522948546,less detectable by 2.7006993252653047,43375.47847415031,43369.84357439724,less detectable by 5.634899753073114,32664.792544599793,32663.061367251237,less detectable by 1.7311773485562298
img_30.jpg,phase2,87.5323,1.0,0.0001,0.0,36796.71622227381,36777.012376040664,less detectable by 19.703846233147488,43375.47847415031,43325.547926652696,less detectable by 49.93054749761359,32664.792544599793,32639.119292558367,less detectable by 25.673252041426167
img_30.jpg,phase3,96.338,1.0,0.0,0.0,36796.71622227381,36791.29135032617,less detectable by 5.424871947638167,43375.47847415031,43372.56637705513,less detectable by 2.9120970951771596,32664.792544599793,32662.21322768504,less detectable by 2.5793169147545996
img_30.jpg,phase4_1,96.7243,1.0,0.0,0.0,36796.71622227381,36800.794992295094,more detectable by 4.078770021282253,43375.47847415031,43372.67506152739,less detectable by 2.8034126229176763,32664.792544599793,32662.6472297545,less detectable by 2.145314845292887
img_30.jpg,phase4_2,93.8162,1.0,0.0,0.0,36796.71622227381,36793.3573137462,less detectable by 3.3589085276107653,43375.47847415031,43360.515646068394,less detectable by 14.962828081916086,32664.792544599793,32650.57936473915,less detectable by 14.213179860642413
img_30.jpg,phase4_3,93.8162,1.0,0.0,-0.0,36796.71622227381,36794.37339624984,less detectable by 2.3428260239743395,43375.47847415031,43361.85858758353,less detectable by 13.619886566782952,32664.792544599793,32664.792544599793,equal
img_30.jpg,phase4_4,92.9306,1.0,0.0,-0.0,36796.71622227381,36802.4129997374,more detectable by 5.696777463585022,43375.47847415031,43378.368823598925,more detectable by 2.89034944861487,32664.792544599793,32664.56596310791,less detectable by 0.2265814918828255
img_5.jpg,phase1,101.6526,1.0,0.0,-0.0,88175.78811856112,88176.46951708545,more detectable by 0.6813985243352363,75234.01338384398,75233.57962767765,less detectable by 0.4337561663269298,52413.29418024891,52412.87082140376,less detectable by 0.4233588451461401
img_5.jpg,phase2,92.1673,1.0,0.0,-0.0,88175.78811856112,88176.45573362053,more detectable by 0.6676150594139472,75234.01338384398,75235.77736845039,more detectable by 1.763984606412123,52413.29418024891,52415.066724290446,more detectable by 1.7725440415379126
img_5.jpg,phase3,101.8087,1.0,0.0,0.0,88175.78811856112,88172.61848775679,less detectable by 3.169630804331973,75234.01338384398,75232.00776962898,less detectable by 2.0056142149987863,52413.29418024891,52412.158088485245,less detectable by 1.1360917636629893
img_5.jpg,phase4_1,101.4044,1.0,0.0,0.0,88175.78811856112,88175.65329565029,less detectable by 0.13482291082618758,75234.01338384398,75233.7369723437,less detectable by 0.2764115002792096,52413.29418024891,52411.44573135012,less detectable by 1.8484488987887744
img_5.jpg,phase4_2,98.6937,1.0,0.0,0.0,88175.78811856112,88175.88302037658,more detectable by 0.09490181546425447,75234.01338384398,75234.2110354399,more detectable by 0.19765159592498094,52413.29418024891,52413.19215694933,less detectable by 0.10202329957974143
img_5.jpg,phase4_3,98.6937,1.0,0.0,-0.0,88175.78811856112,88175.94795915025,more detectable by 0.1598405891272705,75234.01338384398,75234.46055470381,more detectable by 0.44717085982847493,52413.29418024891,52413.29418024891,equal
img_5.jpg,phase4_4,98.8517,1.0,0.0,0.0,88175.78811856112,88179.09406507792,more detectable by 3.305946516804397,75234.01338384398,75229.12011597455,less detectable by 4.893267869425472,52413.29418024891,52409.34667617285,less detectable by 3.9475040760589764
img_6.jpg,phase1,105.0463,1.0,0.0,0.0,556855.4016890905,556854.9291013752,less detectable by 0.4725877153687179,232092.52570522192,232092.79069691338,more detectable by 0.26499169145245105,376784.7002914675,376784.5949208713,less detectable by 0.10537059616763145
img_6.jpg,phase2,95.3116,1.0,0.0,-0.0,556855.4016890905,556852.3758972336,less detectable by 3.0257918569259346,232092.52570522192,232094.2285217471,more detectable by 1.7028165251831524,376784.7002914675,376786.7377453132,more detectable by 2.037453845725395
img_6.jpg,phase3,104.993,1.0,0.0,-0.0,556855.4016890905,556847.0267968961,less detectable by 8.37489219440613,232092.52570522192,232095.37721527257,more detectable by 2.8515100506483577,376784.7002914675,376784.44117931207,less detectable by 0.2591121554141864
img_6.jpg,phase4_1,104.7862,1.0,0.0,-0.0,556855.4016890905,556855.1295670205,less detectable by 0.2721220700768754,232092.52570522192,232092.85808298405,more detectable by 0.3323777621262707,376784.7002914675,376784.56216074823,less detectable by 0.1381307192496024
img_6.jpg,phase4_2,101.5784,1.0,0.0,0.0,556855.4016890905,556854.8936648899,less detectable by 0.5080242006806657,232092.52570522192,232092.4840194648,less detectable by 0.04168575711082667,376784.7002914675,376784.5581022806,less detectable by 0.14218918688129634
img_6.jpg,phase4_3,101.483,1.0,0.0,-0.0,556855.4016890905,556854.8267361313,less detectable by 0.574952959199436,232092.52570522192,232092.80855220265,more detectable by 0.282846980728209,376784.7002914675,376784.7002914675,equal
img_6.jpg,phase4_4,101.5304,1.0,0.0,0.0,556855.4016890905,556855.1297284723,less detectable by 0.27196061820723116,232092.52570522192,232092.3557226651,less detectable by 0.16998255683574826,376784.7002914675,376784.24706902285,less detectable by 0.453222444630228
img_7.jpg,phase1,105.7031,1.0,0.0,-0.0,71908.3342716158,71910.12143244072,more detectable by 1.7871608249261044,129217.16988477319,129215.86122153165,less detectable by 1.3086632415361237,116088.59644387498,116089.56367068445,more detectable by 0.967226809472777
img_7.jpg,phase2,96.9157,1.0,0.0,-0.0,71908.3342716158,71907.58738171036,less detectable by 0.7468899054365465,129217.16988477319,129276.52394942912,more detectable by 59.35406465592678,116088.59644387498,116085.82212573529,less detectable by 2.7743181396945147
img_7.jpg,phase3,105.1002,1.0,0.0,-0.0,71908.3342716158,71908.49126201705,more detectable by 0.1569904012576444,129217.16988477319,129217.22787639721,more detectable by 0.057991624023998156,116088.59644387498,116088.37518339464,less detectable by 0.22126048033533152
img_7.jpg,phase4_1,105.6572,1.0,0.0,-0.0,71908.3342716158,71908.1469158764,less detectable by 0.1873557393992087,129217.16988477319,129217.25531601517,more detectable by 0.08543124198331498,116088.59644387498,116089.2289909878,more detectable by 0.632547112822067
img_7.jpg,phase4_2,102.4678,1.0,0.0,-0.0,71908.3342716158,71908.2627854133,less detectable by 0.07148620249063242,129217.16988477319,129217.59047509116,more detectable by 0.4205903179681627,116088.59644387498,116092.87869017562,more detectable by 4.282246300645056
img_7.jpg,phase4_3,102.6928,1.0,0.0,0.0,71908.3342716158,71908.05839957093,less detectable by 0.27587204486189876,129217.16988477319,129217.88638230234,more detectable by 0.7164975291525479,116088.59644387498,116088.59644387498,equal
img_7.jpg,phase4_4,103.286,1.0,0.0,-0.0,71908.3342716158,71908.2597481857,less detectable by 0.07452343009936158,129217.16988477319,129216.7129345951,less detectable by 0.45695017809339333,116088.59644387498,116089.01067193437,more detectable by 0.4142280593951
img_8.jpg,phase1,103.026,1.0,0.0,0.0,2341982.786863484,2341982.664663025,less detectable by 0.12220045877620578,2702007.0957206413,2702007.240674004,more detectable by 0.14495336264371872,2595041.779171687,2595041.821810605,more detectable by 0.04263891791924834
img_8.jpg,phase2,94.1315,1.0,0.0,0.0,2341982.786863484,2341960.975040766,less detectable by 21.811822718009353,2702007.0957206413,2701993.7360875695,less detectable by 13.359633071813732,2595041.779171687,2595039.342457089,less detectable by 2.436714597977698
img_8.jpg,phase3,102.9815,1.0,0.0,0.0,2341982.786863484,2341953.728710345,less detectable by 29.058153138961643,2702007.0957206413,2701984.300510303,less detectable by 22.79521033819765,2595041.779171687,2595006.2497186875,less detectable by 35.5294529995881
img_8.jpg,phase4_1,103.2089,1.0,0.0,-0.0,2341982.786863484,2341982.7386972583,less detectable by 0.04816622566431761,2702007.0957206413,2702007.262892699,more detectable by 0.16717205755412579,2595041.779171687,2595041.7318964214,less detectable by 0.04727526567876339
img_8.jpg,phase4_2,100.4882,1.0,0.0,-0.0,2341982.786863484,2341982.6879875334,less detectable by 0.09887595055624843,2702007.0957206413,2702007.1494857715,more detectable by 0.0537651302292943,2595041.779171687,2595041.7731597833,less detectable by 0.006011903751641512
img_8.jpg,phase4_3,100.1986,1.0,0.0,-0.0,2341982.786863484,2341982.300275147,less detectable by 0.48658833699300885,2702007.0957206413,2702007.2216301197,more detectable by 0.12590947840362787,2595041.779171687,2595041.779171687,equal
img_8.jpg,phase4_4,100.6406,1.0,0.0,0.0,2341982.786863484,2341982.665302011,less detectable by 0.12156147276982665,2702007.0957206413,2702006.8150465507,less detectable by 0.28067409060895443,2595041.779171687,2595040.4232517523,less detectable by 1.355919934809208
img_9.jpg,phase1,89.7314,1.0,0.0001,0.0,519.7034667534909,519.3742935548381,less detectable by 0.3291731986528248,424.63519704324574,424.04187130084745,less detectable by 0.5933257423982923,4977.739325151972,4977.472452361704,less detectable by 0.2668727902673709
img_9.jpg,phase2,80.4043,1.0,0.0006,0.0,519.7034667534909,508.1840109550955,less detectable by 11.519455798395427,424.63519704324574,423.51210644080004,less detectable by 1.1230906024457,4977.739325151972,4974.742511060268,less detectable by 2.996814091703527
img_9.jpg,phase3,88.8972,1.0,0.0001,-0.0,519.7034667534909,518.0315907409273,less detectable by 1.6718760125636436,424.63519704324574,424.9926472893443,more detectable by 0.35745024609855136,4977.739325151972,4980.220033145144,more detectable by 2.480707993172473
img_9.jpg,phase4_1,89.1134,1.0,0.0001,0.0,519.7034667534909,519.6395405667681,less detectable by 0.06392618672282424,424.63519704324574,424.54131928407435,less detectable by 0.09387775917139152,4977.739325151972,4977.733967165929,less detectable by 0.0053579860423269565
img_9.jpg,phase4_2,87.1504,1.0,0.0001,0.0,519.7034667534909,519.2334191383961,less detectable by 0.4700476150948134,424.63519704324574,424.5605569308815,less detectable by 0.07464011236424994,4977.739325151972,4977.823256148305,more detectable by 0.08393099633303791
img_9.jpg,phase4_3,86.7211,1.0,0.0001,-0.0,519.7034667534909,518.8877526631347,less detectable by 0.8157140903562095,424.63519704324574,423.43318785044016,less detectable by 1.2020091928055763,4977.739325151972,4977.739325151972,equal
img_9.jpg,phase4_4,85.8869,1.0,0.0002,0.0,519.7034667534909,520.6503898196911,more detectable by 0.9469230662001564,424.63519704324574,425.87976805087544,more detectable by 1.2445710076297019,4977.739325151972,4975.963552252645,less detectable by 1.7757728993265118
