
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
image_31_phase1.png,false,434,0.0029477011067691656,1.5487010445102398E-6,null,0.0021632117023525884,0.001704153836722088
image_31_phase2.png,false,514,0.00329998399181959,3.0206015700860473E-4,null,0.0024482554697861114,0.002016766539538102
image_31_phase3.png,false,625,0.0029740830117173937,2.3260759396933345E-8,null,0.002179381282436767,0.0017178291849711859
image_31_phase4_1.png,false,607,0.002872122109812082,2.3260759396933345E-8,null,0.002134005955485076,0.0016687171086855184
image_31_phase4_2.png,false,467,0.003026692479031954,2.327481419615286E-4,null,0.00224173295694329,0.0018337245259789244
image_31_phase4_3.png,false,632,0.002895094585949691,1.0322601727762987E-4,null,0.0022082899573402266,0.0017355368535225159
image_31_phase4_4.png,false,430,0.0029148123136111784,2.3260759396933345E-8,null,0.002145854655617402,0.0016868967433293256
image_31_phase4_5.png,false,434,0.0029640676510622834,2.3260759396933345E-8,null,0.002144851456673765,0.0017029807894984818
image_32_phase1.png,false,1685,0.0015299508681223656,4.890737314230524E-4,9.652225398036188E-4,0.0015481738651495613,0.0011331052511246494
image_32_phase2.png,false,1644,0.0015545402779442257,3.182136759252392E-4,9.871853573243086E-4,0.001564047854361344,0.0011059967913887793
image_32_phase3.png,false,3148,0.001530135747967631,4.897644055467568E-4,9.649774777616631E-4,0.001549248103115772,0.0011335314335979558
image_32_phase4_1.png,false,3142,0.0015277300510263062,4.897644055467568E-4,9.617960453821792E-4,0.0015457203138622244,0.0011312527039543667
image_32_phase4_2.png,false,1676,0.0015353124066377298,4.5175700449783993E-4,9.703002463717922E-4,0.001551752099565915,0.0011272804392683192
image_32_phase4_3.png,false,3118,0.0015262532755382736,4.5692072686667745E-4,9.611928154719057E-4,0.0015452261764726729,0.0011223982485873824
image_32_phase4_4.png,false,1680,0.0015236689125302317,4.897644055467568E-4,9.610015710610352E-4,0.0015450148584551823,0.0011298624368983015
image_32_phase4_5.png,false,1683,0.0015288376325807839,4.897644055467568E-4,9.630184024615242E-4,0.0015464285424419647,0.0011320122457577574
image_34_phase1.png,false,21791,0.0020622580262239995,4.317767421003523E-5,null,0.01702451656840299,0.006376650756279009
image_34_phase2.png,false,21877,0.0020742094653349087,9.158214160815591E-5,null,0.017038725487368185,0.00640150569810375
image_34_phase3.png,false,31384,0.0020632763314305746,4.454897359748344E-5,null,0.01702629903571655,0.00637804144691487
image_34_phase4_1.png,false,31372,0.0020602224747417394,4.454897359748344E-5,null,0.017021973024585267,0.006375581490974829
image_34_phase4_2.png,false,21804,0.0020642925349931966,5.070532285327783E-5,null,0.017026089645179335,0.006380362501008603
image_34_phase4_3.png,false,31390,0.002060730574240975,5.312494942951058E-5,null,0.017024226667544648,0.006379360730405045
image_34_phase4_4.png,false,21783,0.002055903083521717,4.454897359748344E-5,null,0.017022193771086568,0.00637421527606859
image_34_phase4_5.png,false,21788,0.0020607305704571847,4.454897359748344E-5,null,0.01702215056363176,0.006375810035895476
image_35_phase1.png,false,203090,0.06168940654475456,3.564823867584644E-5,0.05180277326459521,0.060346921312568885,0.04346868734014862
image_35_phase2.png,false,203209,0.06174267160790903,3.482732942174117E-5,0.051830838433351845,0.060367408679528695,0.04349393651255283
image_35_phase3.png,false,247685,0.061690712264837105,3.443195285157212E-5,0.051794063119235505,0.06034071433324724,0.04346498041754286
image_35_phase4_1.png,false,247650,0.0616773878917647,3.443195285157212E-5,0.05178828075700115,0.0603360665563132,0.04345904178948265
image_35_phase4_2.png,false,203124,0.06170349166089577,3.722120517913581E-5,0.051810246419959634,0.060353275853883254,0.043476058784979454
image_35_phase4_3.png,false,247703,0.06167424409273677,3.9805484510114235E-5,0.05180788970513226,0.06035135344038538,0.04346832318069113
image_35_phase4_4.png,false,203048,0.06167584880157301,3.443195285157212E-5,0.05179113985306701,0.060338771175939915,0.04346004794585788
image_35_phase4_5.png,false,203058,0.061684864759283545,3.443195285157212E-5,0.05179145617933334,0.06033763491781954,0.043462096952322
image_37_phase1.png,false,8185,0.0012465676233368653,0.0064427377975639485,null,0.0020733124271847423,0.003254205949361852
image_37_phase2.png,false,9104,0.0012462516874556019,0.007541807464848622,null,0.0020705395478816,0.003619532900061941
image_37_phase3.png,false,12413,0.001244684527795158,0.006341807912274302,null,0.0020720372213921126,0.0032195098871538575
image_37_phase4_1.png,false,12422,0.0012516038325315886,0.006341807912274302,null,0.002072872468349851,0.0032220947377185802
image_37_phase4_2.png,false,8070,0.0012449926367051325,0.006308772236604759,null,0.0020720298187392413,0.0032085982306830443
image_37_phase4_3.png,false,12355,0.0012506591489342194,0.0062903216567390665,null,0.002072725469961933,0.003204568758545073
image_37_phase4_4.png,false,8103,0.0012490865121407232,0.006341807912274302,null,0.002073834764257062,0.003221576396224029
image_37_phase4_5.png,false,8103,0.0012497136812740254,0.006341807912274302,null,0.0020737810084385036,0.0032217675339956103
image_38_phase1.png,false,1148,4.924762750167461E-4,1.2805745104132248E-4,null,0.004482493480089537,0.0017010090687158686
image_38_phase2.png,false,1251,6.676563778068428E-4,2.5525276681650903E-4,null,0.0046369538352295445,0.0018532876599509655
image_38_phase3.png,false,1416,5.034238405065609E-4,1.2209669159819444E-4,null,0.004483733091713184,0.0017030845412726464
image_38_phase4_1.png,false,1405,4.8425642920759375E-4,1.2209669159819444E-4,null,0.004463766182502019,0.0016900397677692691
image_38_phase4_2.png,false,1161,5.225824625529259E-4,1.2806029227990998E-4,null,0.004508116422541497,0.0017195863924581109
image_38_phase4_3.png,false,1400,4.651080552833805E-4,1.280573792753448E-4,null,0.004458273788134047,0.0016838130742309243
image_38_phase4_4.png,false,1137,4.692119411720345E-4,1.2209669159819444E-4,null,0.00446336676808447,0.0016848918002848998
image_38_phase4_5.png,false,1136,4.7331453063264423E-4,1.2209669159819444E-4,null,0.004454495842979578,0.0016833023550701387
image_41_phase1.png,false,5524,5.313816867323534E-5,0.0012548178801591574,0.0021827765170981304,0.002310127358688651,0.0014502149811547937
image_41_phase2.png,false,5571,4.6812132127113976E-5,0.0013075480761607886,0.0021823455637264557,0.002313310126087446,0.0014625039745254512
image_41_phase3.png,false,7833,4.807756920403702E-5,0.0012495428885931836,0.002184900975789603,0.0023114024769937814,0.0014484809776451513
image_41_phase4_1.png,false,7816,4.1118786885034564E-5,0.0012495428885931836,0.0021817095970756042,0.0023093368564864845,0.0014454270322600768
image_41_phase4_2.png,false,5506,4.1118682836095876E-5,0.0012532402125312054,0.002180853889806612,0.002307019205377161,0.0014455579976377685
image_41_phase4_3.png,false,7817,4.111878688444367E-5,0.0012498013403893185,0.0021811757725668005,0.002310293203999627,0.0014455972759600474
image_41_phase4_4.png,false,5503,3.858839840186124E-5,0.0012495428885931836,0.0021813954118404676,0.0023095081537743943,0.0014447587131524767
image_41_phase4_5.png,false,5511,4.2383981205158225E-5,0.0012495428885931836,0.00218266444999738,0.0023124353640154006,0.0014467566709527807
image_42_phase1.png,false,1534,0.004019700242165464,0.008276136931631654,null,0.00177166590976494,0.004689167694520686
image_42_phase2.png,false,1340,0.003549637293079455,0.006916392684893202,null,0.0018227448556498095,0.004096258277874155
image_42_phase3.png,false,1746,0.004019501733831502,0.007173759524203825,null,0.0017666458048518257,0.0043199690209623845
image_42_phase4_1.png,false,1761,0.004155734957760625,0.007173759524203825,null,0.0017433452642876893,0.004357613248750713
image_42_phase4_2.png,false,1513,0.0038402127743394038,0.008244667183053642,null,0.0017926459451005415,0.0046258419674978625
image_42_phase4_3.png,false,1923,0.004062839706637151,0.00843822550967381,null,0.0017679943739874185,0.0047563531967661265
image_42_phase4_4.png,false,1420,0.004087517513798984,0.007173759524203825,null,0.0017624191840918816,0.004341232074031563
image_42_phase4_5.png,false,1416,0.004069009279064067,0.007173759524203825,null,0.001745548451621959,0.004329439084963284
image_43_phase1.png,false,1725,0.004060676604236403,7.563247789828076E-13,0.0016455636412596173,0.0010731662673251546,0.001694851628394375
image_43_phase2.png,false,1697,0.004019363749464896,4.286877890468089E-5,0.0015819120886908413,0.0010245529824778287,0.0016671743998845619
image_43_phase3.png,false,2956,0.004064535237461204,0.0,0.0016470918614124158,0.001071575148809691,0.0016958005619208277
image_43_phase4_1.png,false,2963,0.004066462974656385,0.0,0.0016539801894653882,0.0010792893135340175,0.0016999331194139477
image_43_phase4_2.png,false,1719,0.004052946721761818,2.296807654894994E-9,0.001636123620561248,0.0010657358393165513,0.0016887021196118179
image_43_phase4_3.png,false,2952,0.00406840014379146,5.181042764663444E-12,0.0016387233484302663,0.0010674042799774714,0.0016936319443450602
image_43_phase4_4.png,false,1731,0.004068792613514303,0.0,0.0016553159011481926,0.0010785696112050815,0.001700669531466894
image_43_phase4_5.png,false,1734,0.004075382759236075,0.0,0.0016565776961202604,0.0010798534486518383,0.0017029534760020434
image_44_phase1.png,false,9543,0.006239053830621287,0.09532308948769674,null,0.009708700305408359,0.0370902812079088
image_44_phase2.png,false,9636,0.006770189941967943,0.09550262732013197,null,0.01006570755052856,0.03744617493754283
image_44_phase3.png,false,16155,0.006211258973417665,0.09531649442939631,null,0.009698530011787321,0.0370754278048671
image_44_phase4_1.png,false,16139,0.006159219321417375,0.09531461020709837,null,0.009656200033329537,0.03704334318728176
image_44_phase4_2.png,false,9564,0.006354830457497284,0.09534351528588678,null,0.009790439431324453,0.037162928391569504
image_44_phase4_3.png,false,16117,0.006159219245706721,0.09515195400383668,null,0.009644127194333385,0.03698510014795893
image_44_phase4_4.png,false,9534,0.0061552277599185605,0.09531461020709837,null,0.009652121351421471,0.03704065310614613
image_44_phase4_5.png,false,9533,0.0061829715111354,0.09531461020709837,null,0.009626662840479723,0.0370414148529045
image_45_phase1.png,false,6428,0.020235427760832866,1.9523858359771856E-11,0.004972976584989484,0.0030296164454833687,0.007059505202707394
image_45_phase2.png,false,6411,0.020206546621487277,2.8182083334590756E-5,0.004926706476258249,0.0030033286681768728,0.007041190962314248
image_45_phase3.png,false,12174,0.020235427760832866,0.0,0.004972826507611342,0.003029358977266675,0.007059403311427721
image_45_phase4_1.png,false,12180,0.020242710415074357,0.0,0.004977748045874745,0.0030327149544138116,0.007063293353840728
image_45_phase4_2.png,false,6425,0.02022991138095014,2.517504746931656E-6,0.004966240764818416,0.0030254757928055423,0.007056036360830258
image_45_phase4_3.png,false,12172,0.020239246773188887,3.831255282352615E-19,0.004967040055055657,0.0030270366018048398,0.007058330857512346
image_45_phase4_4.png,false,6430,0.020236878194379037,0.0,0.00497643354649084,0.0030310995298702256,0.007061102817685026
image_45_phase4_5.png,false,6432,0.02024444228336465,0.0,0.004978675209955359,0.00303242052811392,0.007063884505358482
image_46_phase1.png,false,2270,0.002005981261095107,4.204696504332401E-5,8.688483736046409E-4,0.0017325533452814562,0.0011623574862561319
image_46_phase2.png,false,2292,0.0019802034159741404,9.045021984730341E-5,9.019461100507686E-4,0.0017213739029546486,0.0011734934122067152
image_46_phase3.png,false,3578,0.0020010568406970135,3.6715625990744494E-5,8.709677844984399E-4,0.0017319920260523921,0.0011601830693096476
