
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
cover1_phase1.png,false,97,0.004965308376673411,9.256349854679928E-7,0.0020222931977665302,0.0029703813256229056,0.0024897271337620784
cover1_phase2.png,false,99,0.0034825443646507295,0.004128098126757119,2.6029650587183805E-4,0.002308779024374613,0.002544929505413575
cover1_phase3.png,false,134,0.004892564004700892,0.0,0.002049286440784977,0.0029196394248639014,0.0024653724675874427
cover1_phase4_1.png,false,146,0.005375641555885678,0.0,0.0023495046946359517,0.003062434210183733,0.0026968951151763406
cover1_phase4_2.png,false,102,0.004615932497523089,0.0013679363911475303,0.0016538370997007503,0.0028424781468615475,0.0026200460338082292
cover1_phase4_3.png,false,154,0.005206171604331765,0.0013679363911475303,0.0017227317403201842,0.003047881308683893,0.0028361802611208435
cover1_phase4_4.png,false,102,0.00516992254573854,0.0,0.002272972375266896,0.0030397005925522245,0.0026206488783894148
cover1_phase4_5.png,false,98,0.00491570507429368,0.0,0.0022210065565480986,0.0030101194249622268,0.0025367077639510014
cover2_phase1.png,false,670,0.01936769605641829,0.00433842620482105,0.0057569150787136645,0.0038173789619565164,0.008320104075477381
cover2_phase2.png,false,667,0.017399987666263675,0.008230379152767987,0.003432286839964821,0.004015543959767309,0.008269549404690948
cover2_phase3.png,false,929,0.0193488697503339,0.004394611442642913,0.005585284626619076,0.0037884254710678074,0.008279297822665925
cover2_phase4_1.png,false,934,0.019309048955608588,0.00439887172188747,0.00582980499365138,0.0037634838631344803,0.008325302383570479
cover2_phase4_2.png,false,667,0.01906579328771404,0.0049684383255941145,0.00537035249152365,0.0036971376404224873,0.008275430436313574
cover2_phase4_3.png,false,947,0.019462512059136492,0.004922703996061179,0.0056368501197358485,0.003742196144901182,0.008441065579958676
cover2_phase4_4.png,false,675,0.019518962656127486,0.00439887172188747,0.005902189670820453,0.00371251790359955,0.008383135488108739
cover2_phase4_5.png,false,670,0.019385048455514527,0.00439887172188747,0.0057055055606197785,0.003765262189298079,0.008313671981829963
image_10_phase1.png,false,4104,2.6039125473600807E-4,2.099870451003088E-4,null,0.0029616730661470845,0.001144017121994467
image_10_phase2.png,false,4093,2.487884669690342E-4,2.1165956244916228E-4,null,0.0029621411742462465,0.0011408630678881478
image_10_phase3.png,false,5798,2.633597150214077E-4,2.088698183186635E-4,null,0.0029653911381902895,0.0011458735571767869
image_10_phase4_1.png,false,5790,2.5985210894006127E-4,2.088698183186635E-4,null,0.0029639200727457297,0.0011442140000014849
image_10_phase4_2.png,false,4112,2.6093067989434605E-4,2.1422937275345473E-4,null,0.0029635806131603913,0.0011462468886027307
image_10_phase4_3.png,false,5800,2.6416877780924644E-4,2.1196735550828432E-4,null,0.002962501866532659,0.00114621266661673
image_10_phase4_4.png,false,4101,2.5607484927392957E-4,2.088698183186635E-4,null,0.0029642305286390843,0.0011430583987438925
image_10_phase4_5.png,false,4107,2.585029097877684E-4,2.088698183186635E-4,null,0.002967133877639058,0.0011448355352484966
image_11_phase1.png,false,7828,0.010837425591799253,4.076679547963446E-6,null,0.004690970660380076,0.005177490977242431
image_11_phase2.png,false,8170,0.011019010834907144,4.104517787382846E-4,null,0.004782204220915083,0.0054038889448535035
image_11_phase3.png,false,10275,0.010827665642936128,4.2081659810031266E-8,null,0.004686090122140322,0.0051712659489120865
image_11_phase4_1.png,false,10262,0.010817692674030942,4.2081659810031266E-8,null,0.00467777166012133,0.005165168805270694
image_11_phase4_2.png,false,8011,0.010888186998442281,2.9546042733419813E-4,null,0.004711965070669717,0.005298537498815399
image_11_phase4_3.png,false,10468,0.010812848090603932,3.013921818682595E-4,null,0.0046909543354749835,0.005268398202649058
image_11_phase4_4.png,false,7813,0.010819331135514101,4.2081659810031266E-8,null,0.004684426146648362,0.005167933121274091
image_11_phase4_5.png,false,7812,0.010822572513433468,4.2081659810031266E-8,null,0.004678534448822192,0.005167049681305157
image_12_phase1.png,false,2259,0.00179366215125123,9.715611528111529E-5,null,0.004305094962832656,0.002065304409788334
image_12_phase2.png,false,2437,0.0019552969951008377,4.470818378219211E-4,null,0.004282332815892534,0.002228237216271764
image_12_phase3.png,false,3221,0.0017651501647200105,6.0978198459092074E-5,null,0.004305892932091697,0.0020440070984235996
image_12_phase4_1.png,false,3222,0.001761068863228807,6.0978198459092074E-5,null,0.0043109320029835,0.0020443263548904664
image_12_phase4_2.png,false,2277,0.001793686521092523,1.4739316245202755E-4,null,0.004303870582046307,0.002081650088530286
image_12_phase4_3.png,false,3259,0.0017651405705421347,1.1717012811039563E-4,null,0.00432263181032351,0.00206831416965868
image_12_phase4_4.png,false,2238,0.001771929962551583,6.0978198459092074E-5,null,0.004306167457803987,0.002046358539604887
image_12_phase4_5.png,false,2235,0.0017610736471112228,6.0978198459092074E-5,null,0.004309358360643787,0.0020438034020713674
image_13_phase1.png,false,2460,0.0011960464619294256,8.61595482745846E-5,null,0.006896497756646268,0.002726234588950093
image_13_phase2.png,false,2511,0.0010864908598269384,2.457778188587995E-4,null,0.007013602320385331,0.0027819569996903565
image_13_phase3.png,false,3370,0.0012026356707304877,8.338507264553416E-5,null,0.006893120748822042,0.002726380497399355
image_13_phase4_1.png,false,3367,0.0012075715710945232,8.338507264553416E-5,null,0.006880768567878505,0.002723908403872854
image_13_phase4_2.png,false,2465,0.0011746272749177029,1.0768062722874176E-4,null,0.006912808538492965,0.0027317054802131363
image_13_phase4_3.png,false,3370,0.001212519378810795,8.384709359741527E-5,null,0.006881963399742749,0.002726109957383653
image_13_phase4_4.png,false,2458,0.0012075715710945232,8.338507264553416E-5,null,0.006881890622581644,0.002724282422107234
image_13_phase4_5.png,false,2462,0.0012207657634939275,8.338507264553416E-5,null,0.006880123761289502,0.0027280915324763215
image_14_phase1.png,false,106386,0.09059857952436332,0.005006922238302917,null,0.04648114120828457,0.047362214323650266
image_14_phase2.png,false,107470,0.09103870132036876,0.005891735579207709,null,0.046591494892679344,0.047840643930751936
image_14_phase3.png,false,127633,0.09055380315964653,0.004932647413588722,null,0.04650255210049105,0.04732966755790877
image_14_phase4_1.png,false,127541,0.09047237316903557,0.00493264749170726,null,0.04648301203679869,0.04729601089918051
image_14_phase4_2.png,false,106233,0.09055388839591319,0.004812590054072093,null,0.04651247157947085,0.047292983343152045
image_14_phase4_3.png,false,127619,0.09052286444126596,0.004961794290916755,null,0.046487200400594425,0.04732395304425905
image_14_phase4_4.png,false,106197,0.09040923932238008,0.00493264749170726,null,0.04649435886349211,0.04727874855919315
image_14_phase4_5.png,false,106201,0.0904483703964981,0.00493264749170726,null,0.04646172210298682,0.04728091333039739
image_15_phase1.png,false,7281,0.0018362833319708598,2.971693774065197E-5,null,0.014838906995190682,0.005568302421634065
image_15_phase2.png,false,7256,0.0016843920744593762,8.193217343693157E-5,null,0.014880728494495558,0.005549017580797289
image_15_phase3.png,false,10129,0.001850445811885052,7.934243849013172E-8,null,0.014833263972831232,0.005561263042384925
image_15_phase4_1.png,false,10138,0.001863307098570011,7.934243849013172E-8,null,0.014834392485013899,0.005565926308674134
image_15_phase4_2.png,false,7294,0.0018169692771764243,7.434775076197933E-5,null,0.014843358038541886,0.005578225022160097
image_15_phase4_3.png,false,10158,0.001858151147368631,1.736999806445692E-6,null,0.014871049752396566,0.005576979299857215
image_15_phase4_4.png,false,7277,0.0018684630450093152,7.934243849013172E-8,null,0.014828339902599514,0.005565627430015773
image_15_phase4_5.png,false,7279,0.0018684630629759965,7.934243849013172E-8,null,0.014832777227490643,0.00556710654430171
image_16_phase1.png,false,32882,0.03594557268243283,0.0024977132384681015,null,0.010679978395664383,0.016374421438855105
image_16_phase2.png,false,33242,0.03617038944103944,0.0027363055657632484,null,0.010753304240539774,0.016553333082447486
image_16_phase3.png,false,38846,0.03601426500290037,0.002421104037149468,null,0.010668745510150792,0.01636803818340021
image_16_phase4_1.png,false,38829,0.03598745865611487,0.0024211040371489388,null,0.010674234898673614,0.016360932530645807
image_16_phase4_2.png,false,32867,0.035982995918086395,0.0024388532712584345,null,0.010678885622088031,0.016366911603810954
image_16_phase4_3.png,false,38791,0.035953389481248606,0.0024142357579963977,null,0.010667861913513786,0.016345162384252928
image_16_phase4_4.png,false,32817,0.03593438334954594,0.0024211040371489388,null,0.010671694414802115,0.01634239393383233
image_16_phase4_5.png,false,32802,0.035915684075233156,0.0024211040371489388,null,0.01066820192637261,0.016334996679584903
image_17_phase1.png,false,6523,0.004906476918753392,2.1683812278921173E-4,null,0.010618995150801856,0.005247436730781486
image_17_phase2.png,false,6601,0.004966544943234649,2.7879297170811456E-4,null,0.01068467827996947,0.005310005398304078
image_17_phase3.png,false,8885,0.004882455411604446,8.348259149223071E-5,null,0.010615945125292778,0.005193961042796485
image_17_phase4_1.png,false,8875,0.004882403148045787,8.348259149223071E-5,null,0.010599204128835055,0.005188363289457691
image_17_phase4_2.png,false,6517,0.004915796759802271,1.9194325338024748E-4,null,0.010621034857313406,0.005242924956831974
image_17_phase4_3.png,false,8936,0.004887732476521127,1.665664518842645E-4,null,0.01061768403775569,0.0052239943220536945
image_17_phase4_4.png,false,6445,0.004869079743938373,8.348259149223071E-5,null,0.010603342881017934,0.005185301738816179
image_17_phase4_5.png,false,6457,0.004897052137092371,8.348259149223071E-5,null,0.010602565875154225,0.005194366867912942
image_18_phase1.png,false,113192,NaN,2.7055826719931373E-4,null,0.08549952987917693,0.04288504407318812
image_18_phase2.png,false,113650,NaN,4.927806640521725E-4,null,0.08562298065916418,0.04305788066160818
image_18_phase3.png,false,134805,NaN,2.645298101631427E-4,null,0.08551675609154052,0.042890642950851834
image_18_phase4_1.png,false,134808,NaN,2.645298101631427E-4,null,0.0855185917843096,0.04289156079723637
image_18_phase4_2.png,false,113236,NaN,2.711411386615083E-4,null,0.08553239689822756,0.04290176901844453
image_18_phase4_3.png,false,134796,NaN,2.6614030600480336E-4,null,0.08550945026195189,0.04288779528397835
image_18_phase4_4.png,false,113200,NaN,2.645298101631427E-4,null,0.08551083180729487,0.042887680808729005
image_18_phase4_5.png,false,113197,NaN,2.645298101631427E-4,null,0.08550858142738463,0.042886555618773886
image_19_phase1.png,false,16360,0.01556431284239233,0.00208080397131756,null,0.011215947340414398,0.00962035471804143
image_19_phase2.png,false,16774,0.015730773342986316,0.002592699735670644,null,0.011266627190453975,0.009863366756370312
image_19_phase3.png,false,21071,0.015472894634337894,0.0018941997903273694,null,0.011209943402455118,0.009525679275706795
image_19_phase4_1.png,false,21113,0.015529087675316213,0.0018941997903273694,null,0.011211185137048019,0.0095448242008972
image_19_phase4_2.png,false,16472,0.015590769335409135,0.00224219395715421,null,0.011225086252261535,0.009686016514941628
image_19_phase4_3.png,false,21177,0.015468643866476915,0.0020863365134144666,null,0.01116644588958454,0.009573808756491975
image_19_phase4_4.png,false,16194,0.015477277462220163,0.0018941997903273694,null,0.011196834983447868,0.0095227707453318
image_19_phase4_5.png,false,16165,0.015416839910371573,0.0018941997903273694,null,0.011206234461801901,0.009505758054166948
image_1_phase1.png,false,3566,0.0018356090627781967,2.0483350341576425E-5,null,0.0044644939984741115,0.0021068621371979615
image_1_phase2.png,false,3588,0.0018152709335350608,6.301986459805304E-5,null,0.004479985782827418,0.002119425526986844
