
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
img_351_phase1.png,false,21982,0.004409209070203635,0.0013295388260147767,0.009955472316951396,0.012652751324148035,0.00708674288432946
img_351_phase2.png,false,22122,0.004456930020690838,0.0013800810648373736,0.00999983483442028,0.012690449566071082,0.007131823871504893
img_351_phase3.png,false,27163,0.004407582998791681,0.0013031408817392775,0.00995389068432385,0.012651633762011418,0.007079062081716556
img_351_phase4_1.png,false,27140,0.004399104948509751,0.0013031408817392775,0.009945262032412519,0.012645817711520142,0.007073331393545422
img_351_phase4_2.png,false,21958,0.0044176943134411435,0.0012804718777090413,0.009961194061867447,0.012656573837480752,0.007078983522624596
img_351_phase4_3.png,false,27131,0.004402733310037103,0.0012739288560719116,0.009954483400937514,0.01265241131060409,0.007070889219412654
img_351_phase4_4.png,false,21951,0.004410792364398161,0.0013031408817392775,0.00994727507236067,0.012646423168497352,0.007076907871748865
img_351_phase4_5.png,false,21940,0.004400315586271809,0.0013031408817392775,0.009945574759774013,0.012645220490872664,0.007073562929664441
img_352_phase1.png,false,8310,0.060039249715378516,0.030915396098961028,0.046495648308690685,0.04916172621756333,0.046653005085148386
img_352_phase2.png,false,8552,0.06216732942848778,0.03280104871646504,0.0470805079982877,0.049951531239564285,0.0480001043457012
img_352_phase3.png,false,9364,0.06026287361600568,0.030563817684179727,0.04675235077039825,0.04925944383044194,0.046709621475256397
img_352_phase4_1.png,false,9347,0.06026798490960959,0.030472543611607738,0.04662994420764288,0.049118941055145984,0.046622353446001547
img_352_phase4_2.png,false,8338,0.06000349521339266,0.03141731916460027,0.04654146676950915,0.04927299754852319,0.04680881967400632
img_352_phase4_3.png,false,9364,0.05996295028873531,0.031205510421716837,0.04643111886513281,0.0492303185410075,0.04670747452914811
img_352_phase4_4.png,false,8255,0.05942452722243274,0.030472543611607738,0.04635971457723547,0.04911831548970776,0.04634377522524593
img_352_phase4_5.png,false,8288,0.05995808870698703,0.030472543611607738,0.04646947116309494,0.049212256065979704,0.046528089886917354
img_353_phase1.png,false,9823,0.013356352265710627,0.0013302013222185516,0.006495689110547147,0.00627916968600238,0.006865353096119677
img_353_phase2.png,false,10293,0.013471218739441834,0.0023667688500732236,0.006578669949868959,0.006355647722799541,0.007193076315545889
